TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024dkn,13:08:27.770,+38:11:16.80,2024-02-15 18:24:28.800,2024-03-01,19.01,ABMag,G - Gaia,0.038,QSO,SDSS J130827.76+381116.8,['SDSS J130827.76+381116.8' '197.116' '38.188' '0.038' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,Yes
2024dlo,16:02:12.817,+15:54:27.61,2024-02-28 11:34:30.720,2024-03-01,19.2266,ABMag,g - ZTF,0.331,GtowardsGroup,MCG+03-41-051,['MCG+03-41-051' '240.553' '15.908' '0.331' '0.225' 'GtowardsGroup' 'GiG'],,,,K. De (Caltech) on behalf of ZTF,Yes
2023acmz,15:17:46.397,+10:52:43.53,2023-01-25 12:11:31.200,2024-03-01,19.98,ABMag,g - ZTF,0.631,Galaxy,SDSS J151746.35+105243.5,['SDSS J151746.35+105243.5' '229.443' '10.879' '0.631' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dkl,09:17:55.122,+13:53:04.77,2024-02-29 07:07:40.800,2024-03-01,19.14,ABMag,r - ZTF,1.059,Galaxy,SDSS J091755.06+135305.5,['SDSS J091755.06+135305.5' '139.479' '13.885' '1.059' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2018mmm,08:02:53.015,+25:52:55.37,2018-11-13 12:25:55.200,2024-03-01,18.47,ABMag,r - ZTF,1.22,Seyfert2,IRAS 07598+2601,['IRAS 07598+2601' '120.721' '25.882' '1.22' 'inf' 'Seyfert2' 'Sy2'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dkf,01:49:07.870,+13:44:34.87,2024-02-21 23:58:33.600,2024-03-01,18.9,ABMag,G - Gaia,1.55,Galaxy,LEDA 1439236,['LEDA 1439236' '27.283' '13.743' '1.55' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,Yes
2024dln,15:45:38.457,+09:03:28.11,2024-02-28 11:09:29.088,2024-03-01,19.5677,ABMag,g - ZTF,1.764,GtowardsGroup,2MASX J15453860+0903289,"['2MASX J15453860+0903289' '236.411' '9.058' '1.764' '1.382'
 'GtowardsGroup' 'GiG']",,,,K. De (Caltech) on behalf of ZTF,Yes
2024dmo,17:03:07.138,+61:57:51.90,2024-02-29 10:19:45.998,2024-03-01,19.7921,ABMag,r - ZTF,1.98,Galaxy,LEDA 2627945,['LEDA 2627945' '255.78' '61.964' '1.98' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dmg,09:06:20.403,+24:52:09.80,2024-02-29 07:37:28.001,2024-03-01,19.7473,ABMag,r - ZTF,2.092,Galaxy,2MASX J09062027+2452095,['2MASX J09062027+2452095' '136.584' '24.869' '2.092' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dme,15:06:59.069,+07:00:28.06,2024-02-29 10:02:45.001,2024-03-01,19.5098,ABMag,r - ZTF,2.794,Galaxy,SDSSCGB 5326.4,['SDSSCGB 5326.4' '226.746' '7.007' '2.794' 'inf' 'Galaxy' 'G'],Compact_Gr_G,SDSSCGB 5326,['SDSSCGB 5326' '226.747' '7.009' '6.864' 'inf' 'Compact_Gr_G' 'CGG'],A. Munoz-Arancibia,No
2024dmh,09:05:54.335,+03:04:42.99,2024-02-29 07:35:21.002,2024-03-01,18.6718,ABMag,r - ZTF,3.155,Galaxy,LEDA 1244634,['LEDA 1244634' '136.477' '3.078' '3.155' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dlc,13:33:39.004,+03:13:01.85,2024-02-23 09:34:33.600,2024-03-01,19.13,ABMag,g - ZTF,3.37,Galaxy,LEDA 1247606,['LEDA 1247606' '203.412' '3.218' '3.37' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dmk,12:18:32.772,+22:53:53.49,2024-02-29 10:57:55.002,2024-03-01,20.0654,ABMag,g - ZTF,3.442,Galaxy,LEDA 1677941,['LEDA 1677941' '184.636' '22.898' '3.442' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dky,14:51:17.593,+16:26:01.84,2024-02-29 09:40:19.200,2024-03-01,19.01,ABMag,r - ZTF,3.772,GtowardsCl,MCG+03-38-036,['MCG+03-38-036' '222.824' '16.433' '3.772' 'inf' 'GtowardsCl' 'GiC'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dma,16:12:01.307,+53:23:24.20,2024-02-29 12:07:47.001,2024-03-01,19.9012,ABMag,g - ZTF,3.922,Seyfert2,[VV2006c] J161201.0+532327,"['[VV2006c] J161201.0+532327' '243.004' '53.391' '3.922' 'inf' 'Seyfert2'
 'Sy2']",,,,A. Munoz-Arancibia,Yes
2024dld,14:18:14.110,+67:17:43.97,2024-02-16 12:28:48.000,2024-03-01,20.07,ABMag,g - ZTF,4.125,Galaxy,LEDA 2697834,['LEDA 2697834' '214.562' '67.296' '4.125' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dmd,16:22:54.028,+34:49:52.00,2024-02-29 10:12:18.999,2024-03-01,19.6752,ABMag,r - ZTF,4.613,Galaxy,2MASX J16225439+3449504,['2MASX J16225439+3449504' '245.727' '34.831' '4.613' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dmf,15:19:57.718,+73:58:51.81,2024-02-29 06:49:30.000,2024-03-01,19.576,ABMag,g - ZTF,6.01,Galaxy,LEDA 2759284,['LEDA 2759284' '229.993' '73.983' '6.01' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024djz,13:53:38.844,+21:20:49.60,2024-02-29 03:00:52.704,2024-03-01,18.02,ABMag,L - GOTO,6.905,Galaxy,LEDA 1648120,['LEDA 1648120' '208.412' '21.345' '6.905' 'inf' 'Galaxy' 'G'],,,,G. Ramsay,Yes
2024dkw,17:02:25.634,+49:58:14.79,2024-02-13 13:04:48.000,2024-03-01,20.69,ABMag,r - ZTF,7.085,Galaxy,LEDA 2359023,['LEDA 2359023' '255.604' '49.971' '7.085' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
