TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024jlg,12:21:51.496,+07:47:32.46,2024-05-25 04:45:12.997,2024-05-29,19.4833,ABMag,g - ZTF,0.093,GtowardsCl,DES J122151.49+074732.4,"['DES J122151.49+074732.4' '185.465' '7.792' '0.093' 'inf' 'GtowardsCl'
 'GiC']",,,,Jesper Sollerman (SU),No
2023adso,18:39:34.830,+41:44:05.10,2023-08-26 17:32:40.992,2024-05-29,17.02,VegaMag,Clear - ,0.591,Galaxy,SDSS J183934.84+414404.5,['SDSS J183934.84+414404.5' '279.895' '41.735' '0.591' 'inf' 'Galaxy' 'G'],,,,Jianlin Xu,No
2024jqb,14:26:01.624,+19:32:00.65,2024-04-28 09:17:19.003,2024-05-29,19.4507,ABMag,g - ZTF,0.727,Galaxy,2MASX J14260156+1932003,['2MASX J14260156+1932003' '216.507' '19.534' '0.727' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,Yes
2024jmk,06:29:59.062,-57:02:02.31,2024-05-27 17:23:02.976,2024-05-29,18.758,ABMag,orange - ATLAS,0.757,Galaxy,LEDA  394710,['LEDA  394710' '97.496' '-57.034' '0.757' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024jqn,14:21:14.130,+01:18:29.14,2024-03-31 12:41:00.672,2024-05-29,20.14,ABMag,w - P1,1.071,Galaxy,SDSS J142114.13+011830.2,['SDSS J142114.13+011830.2' '215.309' '1.308' '1.071' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024jqm,12:52:33.648,-01:42:43.91,2024-03-02 12:42:46.944,2024-05-29,20.85,ABMag,w - P1,1.153,Galaxy,2dFGRS TGN256Z004,['2dFGRS TGN256Z004' '193.14' '-1.712' '1.153' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024jlo,12:23:44.875,+09:48:40.51,2024-05-28 08:51:23.328,2024-05-29,20.07,ABMag,r - P1,1.247,LINER,SDSS J122344.93+094841.4,['SDSS J122344.93+094841.4' '185.937' '9.812' '1.247' 'inf' 'LINER' 'LIN'],,,,D. O. Jones (UC Santa Cruz),Yes
2024jla,07:34:32.277,+41:12:55.16,2024-05-27 03:58:50.304,2024-05-29,19.37,ABMag,r - ZTF,2.061,Galaxy,LEDA 2177472,['LEDA 2177472' '113.634' '41.215' '2.061' 'inf' 'Galaxy' 'G'],Compact_Gr_G,SDSSCGB 29974,['SDSSCGB 29974' '113.635' '41.214' '6.314' 'inf' 'Compact_Gr_G' 'CGG'],J. Nordin,Yes
2024jqa,14:42:55.407,+20:04:22.08,2024-05-28 05:57:34.001,2024-05-29,20.1115,ABMag,g - ZTF,2.178,Galaxy,SDSS J144255.34+200424.0,['SDSS J144255.34+200424.0' '220.731' '20.073' '2.178' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024jql,12:26:07.943,+32:04:48.72,2024-03-30 11:04:55.200,2024-05-29,20.22,ABMag,i - P1,2.245,Galaxy,SDSS J122607.97+320450.9,['SDSS J122607.97+320450.9' '186.533' '32.081' '2.245' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
