TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2023acds,12:45:06.003,+37:04:28.30,2023-12-30 13:05:46.752,2024-01-01,19.55,ABMag,i - P1,0.791,Galaxy,NGP9 F268-0380076,['NGP9 F268-0380076' '191.275' '37.075' '0.791' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2023acfh,13:59:34.128,+27:49:49.33,2023-12-30 14:29:02.400,2024-01-01,18.314,ABMag,orange - ATLAS,0.96,BrightestCG,LEDA 1819117,['LEDA 1819117' '209.892' '27.83' '0.96' 'inf' 'BrightestCG' 'BiC'],J. Tonry,Yes
2023acfx,23:40:55.706,+08:52:27.15,2023-12-30 06:03:16.992,2024-01-01,18.908,ABMag,orange - ATLAS,0.969,Galaxy,LAMOST J234055.71+085226.1,"['LAMOST J234055.71+085226.1' '355.232' '8.874' '0.969' '0.781' 'Galaxy'
 'G']",J. Tonry,No
2023acex,01:31:59.562,+00:38:24.62,2023-12-30 05:48:52.992,2024-01-01,20.62,ABMag,w - P1,1.055,Galaxy,LEDA 1171415,['LEDA 1171415' '22.998' '0.64' '1.055' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2023acfu,02:57:29.919,-33:50:01.85,2023-12-31 02:16:47.136,2024-01-01,19.166,ABMag,orange - ATLAS,1.179,Galaxy,2dFGRS TGS522Z144,['2dFGRS TGS522Z144' '44.375' '-33.834' '1.179' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023acfp,00:37:17.027,-25:57:59.59,2023-12-31 01:34:33.888,2024-01-01,18.912,ABMag,orange - ATLAS,1.191,Galaxy,2MASX J00371701-2558010,['2MASX J00371701-2558010' '9.321' '-25.967' '1.191' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023acfz,00:56:08.970,-42:56:30.06,2023-12-30 01:04:22.080,2024-01-01,18.781,ABMag,orange - ATLAS,1.309,Galaxy,LEDA  555509,['LEDA  555509' '14.037' '-42.941' '1.309' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023acgu,02:06:50.937,-05:39:57.63,2023-12-31 05:27:05.760,2024-01-01,21.79,ABMag,w - P1,1.33,Galaxy,GAMA 1422124,['GAMA 1422124' '31.712' '-5.666' '1.33' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2023acdx,04:20:14.397,+31:22:43.48,2023-12-28 09:59:17.952,2024-01-01,18.269,ABMag,orange - ATLAS,1.418,Galaxy,LEDA 1944360,['LEDA 1944360' '65.06' '31.379' '1.418' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023acgo,03:24:22.756,-01:22:27.67,2023-12-31 07:03:05.184,2024-01-01,20.96,ABMag,w - P1,2.432,Galaxy,2MASX J03242274-0122301,['2MASX J03242274-0122301' '51.095' '-1.375' '2.432' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2023acfs,23:48:52.192,-28:19:40.78,2023-12-28 19:28:29.280,2024-01-01,18.558,ABMag,orange - ATLAS,2.451,GtowardsCl,2MASX J23485200-2819403,"['2MASX J23485200-2819403' '357.217' '-28.328' '2.451' 'inf' 'GtowardsCl'
 'GiC']",J. Tonry,No
2023acdv,13:32:45.127,-13:02:49.73,2023-12-30 14:20:56.832,2024-01-01,18.042,ABMag,orange - ATLAS,2.715,Galaxy,LEDA  943761,['LEDA  943761' '203.189' '-13.047' '2.715' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023aceo,12:08:40.116,+45:48:42.83,2023-12-30 13:30:00.864,2024-01-01,20.69,ABMag,i - P1,3.012,Galaxy,SDSS J120839.83+454841.9,['SDSS J120839.83+454841.9' '182.166' '45.812' '3.012' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2023acfb,13:15:20.248,-09:33:09.76,2023-12-25 15:34:07.680,2024-01-01,20.86,ABMag,w - P1,3.91,Galaxy,LEDA  183617,['LEDA  183617' '198.834' '-9.554' '3.91' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2023acea,12:17:31.591,+04:53:21.35,2023-12-29 15:30:19.584,2024-01-01,19.55,ABMag,r - P1,3.957,Galaxy,LEDA 1274790,['LEDA 1274790' '184.381' '4.888' '3.957' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2023acfk,22:36:34.605,-20:33:14.96,2023-12-31 00:57:37.728,2024-01-01,17.787,ABMag,orange - ATLAS,4.033,Galaxy,KOS 223351.9-204847,['KOS 223351.9-204847' '339.145' '-20.553' '4.033' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023acet,00:56:46.045,-00:22:10.87,2023-12-30 05:07:39.360,2024-01-01,20.02,ABMag,w - P1,4.073,GtowardsCl,CAIRNS J005645.99-002214.8,"['CAIRNS J005645.99-002214.8' '14.192' '-0.371' '4.073' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,Yes
2023acfw,01:19:17.602,-42:43:31.04,2023-12-30 01:04:22.080,2024-01-01,18.61,ABMag,orange - ATLAS,4.108,Galaxy,Gaia DR3 4983699769028512384,"['Gaia DR3 4983699769028512384' '19.822' '-42.726' '4.108' 'inf' 'Galaxy'
 'G']",J. Tonry,No
2023acdu,11:16:12.893,+48:56:53.12,2023-12-29 12:36:24.192,2024-01-01,19.45,ABMag,i - P1,4.172,LINER,2MASX J11161267+4856503,['2MASX J11161267+4856503' '169.053' '48.947' '4.172' 'inf' 'LINER' 'LIN'],K. C. Chambers,Yes
2023acff,08:10:01.479,+29:42:25.20,2023-01-16 09:05:55.968,2024-01-01,20.13,ABMag,w - P1,4.849,Galaxy,2MASX J08100117+2942274,['2MASX J08100117+2942274' '122.505' '29.708' '4.849' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
