TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024xnd,04:56:57.954,-27:16:12.65,2024-10-08 02:34:27.264,2024-10-09,18.93,ABMag,orange - ATLAS,0.232,Seyfert2,LEDA  757441,['LEDA  757441' '74.242' '-27.27' '0.232' 'inf' 'Seyfert2' 'Sy2'],J. Tonry,No
2024xon,10:00:02.295,-01:03:43.86,2024-10-08 12:25:06.816,2024-10-09,17.618,ABMag,r - ZTF,0.463,Galaxy,LEDA 3279404,['LEDA 3279404' '150.009' '-1.062' '0.463' '0.235' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024xnm,08:00:09.574,+45:34:54.66,2024-09-29 11:36:10.002,2024-10-09,20.575,ABMag,g - ZTF,0.585,Galaxy,2MASX J08000955+4534545,['2MASX J08000955+4534545' '120.04' '45.582' '0.585' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024xor,01:00:51.622,+25:40:04.65,2024-10-03 11:10:22.656,2024-10-09,19.149,ABMag,cyan - ATLAS,1.239,Galaxy,LEDA 1745034,['LEDA 1745034' '15.215' '25.668' '1.239' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024xnt,10:01:16.639,-00:01:48.37,2024-10-03 12:32:34.998,2024-10-09,19.0423,ABMag,r - ZTF,2.262,Galaxy,2dFGRS TGN352Z001,['2dFGRS TGN352Z001' '150.319' '-0.031' '2.262' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024xnv,05:27:05.800,+51:20:02.26,2024-10-08 11:44:40.998,2024-10-09,19.2298,ABMag,r - ZTF,2.359,Galaxy,MCG+09-09-002,['MCG+09-09-002' '81.774' '51.333' '2.359' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024xoq,07:45:45.690,+52:52:40.37,2024-10-08 13:41:38.976,2024-10-09,18.837,ABMag,cyan - ATLAS,2.812,Galaxy,LEDA 2426066,['LEDA 2426066' '116.441' '52.879' '2.812' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xos,01:11:56.383,+50:15:55.19,2024-10-08 10:57:12.096,2024-10-09,19.265,ABMag,cyan - ATLAS,3.677,Galaxy,LEDA 2367867,['LEDA 2367867' '17.983' '50.265' '3.677' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xoi,09:21:47.357,+52:24:57.27,2024-10-04 14:58:41.376,2024-10-09,20.51,ABMag,g - P1,5.396,LINER,MCG+09-16-003,['MCG+09-16-003' '140.446' '52.415' '5.396' 'inf' 'LINER' 'LIN'],D. O. Jones (UC Santa Cruz),Yes
2024xok,07:23:18.335,-02:07:13.25,2024-09-11 14:51:14.688,2024-10-09,18.562,ABMag,orange - ATLAS,5.832,Galaxy,LEDA   77142,['LEDA   77142' '110.827' '-2.122' '5.832' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xni,05:47:47.798,-25:33:24.00,2024-10-06 16:00:40.032,2024-10-09,19.35,ABMag,L - GOTO,6.485,Seyfert2,LEDA   17856,['LEDA   17856' '86.95' '-25.555' '6.485' '5.052' 'Seyfert2' 'Sy2'],A. Kumar,No
2024xne,08:01:59.879,+55:37:15.09,2024-10-08 04:24:36.000,2024-10-09,18.27,ABMag,L - GOTO,7.762,Galaxy,SDSS J080159.04+553718.2,['SDSS J080159.04+553718.2' '120.496' '55.622' '7.762' 'inf' 'Galaxy' 'G'],A. Kumar,Yes
2024xnl,03:09:19.160,-30:20:07.08,2024-09-15 03:48:10.944,2024-10-09,19.15,ABMag,L - GOTO,8.505,Galaxy,6dFGS gJ030919.7-302010,['6dFGS gJ030919.7-302010' '47.332' '-30.336' '8.505' 'inf' 'Galaxy' 'G'],A. Kumar,No
