TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024iuv,15:40:49.283,+02:26:36.65,2024-05-08 11:38:55.104,2024-05-15,19.76,ABMag,w - P1,0.473,Galaxy,Gaia DR3 4423898679469585792,"['Gaia DR3 4423898679469585792' '235.205' '2.444' '0.473' 'inf' 'Galaxy'
 'G']",,,,K. C. Chambers,No
2024iuc,14:22:36.440,-05:58:05.03,2024-05-12 06:29:33.999,2024-05-15,19.6484,ABMag,r - ZTF,0.678,Galaxy,2MASX J14223648-0558042,['2MASX J14223648-0558042' '215.652' '-5.968' '0.678' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024iuw,12:06:59.456,+28:14:41.80,2024-05-10 07:24:18.996,2024-05-15,18.6798,ABMag,g - ZTF,1.333,Galaxy,LEDA 1830334,['LEDA 1830334' '181.748' '28.245' '1.333' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,Yes
2024iua,10:45:08.451,+56:58:33.25,2024-05-07 04:26:10.003,2024-05-15,19.9824,ABMag,g - ZTF,1.708,Galaxy,2MASX J10450839+5658344,['2MASX J10450839+5658344' '161.285' '56.976' '1.708' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024iuh,16:25:16.023,+30:19:26.03,2024-05-14 00:33:21.888,2024-05-15,19.1,ABMag,L - GOTO,2.011,Galaxy,Z 168-8,['Z 168-8' '246.316' '30.324' '2.011' 'inf' 'Galaxy' 'G'],BrightestCG,SDSS J162516.15+301922.0,"['SDSS J162516.15+301922.0' '246.317' '30.323' '4.357' 'inf' 'BrightestCG'
 'BiC']",T. Killestein,Yes
2022aeus,22:31:15.386,-11:52:15.38,2022-10-17 05:51:43.200,2024-05-15,21.73,ABMag,w - P1,2.054,Galaxy,LEDA  960704,['LEDA  960704' '337.814' '-11.871' '2.054' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024iwa,09:20:06.094,+04:00:48.94,2024-02-05 10:03:05.184,2024-05-15,20.43,ABMag,w - P1,2.531,Galaxy,SDSS J092006.07+040046.4,['SDSS J092006.07+040046.4' '140.025' '4.013' '2.531' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024iur,16:54:17.189,+02:11:49.39,2024-05-14 08:06:17.003,2024-05-15,19.7318,ABMag,g - ZTF,2.931,Galaxy,LEDA 1219171,['LEDA 1219171' '253.571' '2.198' '2.931' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024ius,17:56:56.097,+24:57:08.90,2024-05-12 10:08:19.999,2024-05-15,20.1665,ABMag,r - ZTF,3.186,Galaxy,LEDA 1721067,['LEDA 1721067' '269.233' '24.952' '3.186' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024ivs,14:46:10.551,-02:12:55.51,2024-05-08 08:58:12.000,2024-05-15,20.46,ABMag,w - P1,3.987,Galaxy,2dFGRS TGN212Z185,['2dFGRS TGN212Z185' '221.543' '-2.216' '3.987' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024iva,20:29:47.391,-12:22:02.26,2024-05-14 10:29:58.998,2024-05-15,20.318,ABMag,r - ZTF,4.464,Galaxy,LEDA  953903,['LEDA  953903' '307.447' '-12.366' '4.464' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024ivu,14:05:23.297,-10:00:56.17,2024-05-09 09:03:54.144,2024-05-15,20.88,ABMag,w - P1,4.552,Galaxy,LEDA  983473,['LEDA  983473' '211.348' '-10.016' '4.552' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024ivp,12:23:10.872,-04:26:32.41,2024-05-08 06:27:57.888,2024-05-15,21.01,ABMag,w - P1,5.104,Galaxy,2dFGRS TGN123Z041,['2dFGRS TGN123Z041' '185.797' '-4.442' '5.104' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024ivw,14:32:05.275,+23:24:45.55,2024-04-06 13:39:46.656,2024-05-15,20.32,ABMag,w - P1,5.15,Galaxy,2MASX J14320549+2324415,['2MASX J14320549+2324415' '218.023' '23.411' '5.15' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024iuf,10:24:24.838,-23:54:05.46,2024-05-14 09:03:57.600,2024-05-15,20.08,ABMag,L - GOTO,7.392,Galaxy,LEDA  795780,['LEDA  795780' '156.105' '-23.9' '7.392' 'inf' 'Galaxy' 'G'],,,,D. O'Neill,No
