TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2023addb,21:59:15.788,-04:34:50.77,2023-08-13 05:28:47.712,2024-03-03,21.2343,ABMag,g - Sloan,0.017,Galaxy,WiggleZ R22J215915787-04345062,"['WiggleZ R22J215915787-04345062' '329.816' '-4.581' '0.017' 'inf'
 'Galaxy' 'G']",,,,Lei Hu (Carnegie Mellon U.),No
2024doe,01:30:27.630,+08:42:46.19,2024-02-24 11:54:14.400,2024-03-03,18.83,ABMag,G - Gaia,0.068,Seyfert1,ICRF J013027.6+084246,['ICRF J013027.6+084246' '22.615' '8.713' '0.068' 'inf' 'Seyfert1' 'Sy1'],,,,S.T. Hodgkin,Yes
2023acqg,14:19:59.909,-00:32:57.16,2023-07-14 02:31:07.680,2024-03-03,20.3924,ABMag,g - Sloan,0.102,Galaxy,SDSS J141959.90-003257.2,['SDSS J141959.90-003257.2' '215.0' '-0.549' '0.102' 'inf' 'Galaxy' 'G'],,,,Lei Hu (Carnegie Mellon U.),No
2023adcu,14:58:34.312,+06:02:18.49,2023-08-02 00:18:06.048,2024-03-03,20.0345,ABMag,r - Sloan,0.111,QSO,SDSS J145834.30+060218.4,['SDSS J145834.30+060218.4' '224.643' '6.038' '0.111' 'inf' 'QSO' 'QSO'],,,,Lei Hu (Carnegie Mellon U.),Yes
2023acpj,14:23:10.688,-01:43:47.71,2023-03-22 08:30:21.024,2024-03-03,21.2592,ABMag,g - Sloan,0.15,Galaxy,GAMA 485475,['GAMA 485475' '215.794' '-1.73' '0.15' 'inf' 'Galaxy' 'G'],,,,Lei Hu (Carnegie Mellon U.),No
2023acnx,13:05:04.675,+06:40:26.63,2023-02-08 08:28:00.192,2024-03-03,20.8624,ABMag,i - Sloan,0.165,QSO,SDSS J130504.66+064026.6,['SDSS J130504.66+064026.6' '196.269' '6.674' '0.165' 'inf' 'QSO' 'QSO'],,,,Lei Hu (Carnegie Mellon U.),Yes
2023acpn,15:03:51.916,+06:52:00.63,2023-03-25 07:52:37.344,2024-03-03,21.7321,ABMag,g - Sloan,0.166,Seyfert1,2MASS J15035191+0652007,"['2MASS J15035191+0652007' '225.966' '6.867' '0.166' 'inf' 'Seyfert1'
 'Sy1']",,,,Lei Hu (Carnegie Mellon U.),Yes
2024dor,15:08:01.671,+16:34:26.69,2024-02-28 12:27:21.600,2024-03-03,19.8,ABMag,r - ZTF,0.18,GtowardsCl,LEDA 1511982,['LEDA 1511982' '227.007' '16.574' '0.18' 'inf' 'GtowardsCl' 'GiC'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023adbg,22:11:44.751,-02:40:42.44,2023-05-10 09:57:27.360,2024-03-03,20.9029,ABMag,z - Sloan,0.186,QSO,SDSS J221144.76-024042.6,['SDSS J221144.76-024042.6' '332.937' '-2.678' '0.186' 'inf' 'QSO' 'QSO'],,,,Lei Hu (Carnegie Mellon U.),Yes
2023adcy,22:39:59.038,+00:51:38.52,2023-08-04 05:43:10.848,2024-03-03,21.1894,ABMag,r - Sloan,0.19,Seyfert2,SDSS J223959.04+005138.3,"['SDSS J223959.04+005138.3' '339.996' '0.861' '0.19' 'inf' 'Seyfert2'
 'Sy2']",,,,Lei Hu (Carnegie Mellon U.),Yes
2023addf,22:40:13.410,+00:06:56.05,2023-08-13 07:49:03.936,2024-03-03,21.9263,ABMag,g - Sloan,0.218,QSO,SDSS J224013.41+000655.8,['SDSS J224013.41+000655.8' '340.056' '0.116' '0.218' 'inf' 'QSO' 'QSO'],,,,Lei Hu (Carnegie Mellon U.),No
2023adcw,22:08:20.057,-01:34:57.13,2023-08-03 05:05:46.176,2024-03-03,20.4882,ABMag,r - Sloan,0.222,QSO,SDSS J220820.05-013457.3,['SDSS J220820.05-013457.3' '332.084' '-1.583' '0.222' 'inf' 'QSO' 'QSO'],,,,Lei Hu (Carnegie Mellon U.),No
2023acqh,15:00:52.496,+07:25:52.66,2023-07-14 02:05:14.208,2024-03-03,20.2849,ABMag,g - Sloan,0.245,Galaxy,SDSS J150052.47+072552.7,['SDSS J150052.47+072552.7' '225.219' '7.431' '0.245' 'inf' 'Galaxy' 'G'],,,,Lei Hu (Carnegie Mellon U.),Yes
