TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024eoc,12:19:24.603,+18:04:15.22,2024-03-17 09:38:57.984,2024-03-18,18.85,ABMag,orange - ATLAS,0.265,Galaxy,Mrk 1319,['Mrk 1319' '184.852' '18.071' '0.265' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024emx,16:43:13.782,+09:54:16.64,2024-03-16 02:34:11.712,2024-03-18,17.547,ABMag,cyan - ATLAS,0.374,Galaxy,[OKM2018] SWIFT J1643.4+0986,"['[OKM2018] SWIFT J1643.4+0986' '250.807' '9.905' '0.374' 'inf' 'Galaxy'
 'G']",J. Tonry,No
2024ena,08:23:04.634,+60:15:16.89,2024-03-16 09:03:48.096,2024-03-18,18.985,ABMag,orange - ATLAS,0.698,Galaxy,Gaia DR3 1083863382585882624,"['Gaia DR3 1083863382585882624' '125.769' '60.254' '0.698' 'inf' 'Galaxy'
 'G']",J. Tonry,Yes
2024enm,13:05:20.262,-00:50:24.94,2024-03-15 10:16:05.376,2024-03-18,19.077,ABMag,orange - ATLAS,1.013,Galaxy,2dFGRS TGN258Z157,['2dFGRS TGN258Z157' '196.335' '-0.84' '1.013' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024enf,13:33:41.057,-31:54:23.88,2024-03-16 05:20:10.176,2024-03-18,19.222,ABMag,orange - ATLAS,1.098,GtowardsCl,2MASX J13334097-3154242,"['2MASX J13334097-3154242' '203.421' '-31.907' '1.098' 'inf' 'GtowardsCl'
 'GiC']",J. Tonry,No
2024emz,17:23:07.520,+20:21:33.29,2024-03-16 14:23:09.888,2024-03-18,18.952,ABMag,orange - ATLAS,1.162,Galaxy,LEDA 1624936,['LEDA 1624936' '260.782' '20.359' '1.162' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024emy,11:14:18.059,-00:20:27.66,2024-03-15 22:30:12.960,2024-03-18,19.633,ABMag,cyan - ATLAS,1.77,Galaxy,2dFGRS TGN302Z217,['2dFGRS TGN302Z217' '168.575' '-0.341' '1.77' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024end,13:43:11.621,-09:56:41.10,2024-03-16 00:06:19.296,2024-03-18,19.37,ABMag,cyan - ATLAS,1.791,Galaxy,LEDA  984391,['LEDA  984391' '205.798' '-9.945' '1.791' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024eny,16:39:55.566,+48:45:57.89,2024-03-14 13:36:15.840,2024-03-18,18.236,ABMag,orange - ATLAS,2.566,Galaxy,LEDA 2325124,['LEDA 2325124' '249.982' '48.766' '2.566' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024env,07:50:30.664,+14:44:42.30,2024-03-15 07:33:15.264,2024-03-18,18.951,ABMag,orange - ATLAS,6.627,GtowardsCl,DES J075030.32+144437.7,"['DES J075030.32+144437.7' '117.626' '14.744' '6.627' 'inf' 'GtowardsCl'
 'GiC']",J. Tonry,No
2024enh,18:45:14.322,+23:28:22.84,2024-03-16 15:09:43.200,2024-03-18,19.332,ABMag,orange - ATLAS,7.251,Galaxy,LEDA 2812648,['LEDA 2812648' '281.311' '23.475' '7.251' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024enb,16:29:49.070,+00:49:00.85,2024-03-16 02:28:18.336,2024-03-18,19.13,ABMag,cyan - ATLAS,9.058,Galaxy,2MASX J16294884+0048521,['2MASX J16294884+0048521' '247.454' '0.815' '9.058' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
