TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024kwk,16:38:15.419,+35:28:31.95,2024-05-31 07:55:40.995,2024-06-11,19.5757,ABMag,g - ZTF,0.538,Galaxy,SDSS J163815.38+352831.5,['SDSS J163815.38+352831.5' '249.564' '35.475' '0.538' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024kxg,23:36:12.053,+21:29:20.80,2024-06-09 04:58:35.904,2024-06-11,17.22,ABMag,L - GOTO,1.223,Galaxy,SDSS J233612.11+212921.6,['SDSS J233612.11+212921.6' '354.05' '21.489' '1.223' 'inf' 'Galaxy' 'G'],,,,G. Ramsay,No
2024kxf,22:56:11.922,-41:46:10.05,2024-06-04 19:20:01.248,2024-06-11,20.12,ABMag,L - GOTO,1.275,Galaxy,LEDA  572251,['LEDA  572251' '344.05' '-41.77' '1.275' 'inf' 'Galaxy' 'G'],,,,G. Ramsay,No
2024kwh,11:57:54.373,-53:14:17.79,2024-06-07 01:38:54.816,2024-06-11,19.001,ABMag,cyan - ATLAS,2.37,Galaxy,LEDA  432318,['LEDA  432318' '179.478' '-53.239' '2.37' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kwx,19:08:16.890,+78:56:22.61,2024-06-09 09:52:33.997,2024-06-11,19.7875,ABMag,g - ZTF,2.799,Galaxy,2MASX J19081770+7856238,['2MASX J19081770+7856238' '287.074' '78.94' '2.799' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024kwe,12:47:36.578,+66:13:25.08,2024-06-10 04:46:39.000,2024-06-11,19.8248,ABMag,g - ZTF,3.325,LINER,2MASX J12473643+6613282,['2MASX J12473643+6613282' '191.902' '66.224' '3.325' 'inf' 'LINER' 'LIN'],,,,Jesper Sollerman (SU),Yes
2024kwf,13:41:04.232,-18:13:01.63,2024-06-08 04:33:29.001,2024-06-11,19.7495,ABMag,g - ZTF,3.686,Galaxy,LEDA  871076,['LEDA  871076' '205.267' '-18.217' '3.686' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024kxe,23:55:10.880,-37:27:51.03,2024-06-10 19:33:16.128,2024-06-11,19.78,ABMag,L - GOTO,4.234,Galaxy,Gaia DR3 2307512896794291840,"['Gaia DR3 2307512896794291840' '358.796' '-37.463' '4.234' 'inf' 'Galaxy'
 'G']",,,,G. Ramsay,No
2024kxc,13:56:24.873,-00:14:46.38,2024-06-08 07:00:50.400,2024-06-11,19.27,ABMag,w - P1,4.699,GtowardsGroup,NGC  5366,['NGC  5366' '209.104' '-0.248' '4.699' '2.912' 'GtowardsGroup' 'GiG'],,,,K. C. Chambers,Yes
2024kxj,23:49:31.294,-36:53:53.95,2024-06-10 02:02:24.000,2024-06-11,17.6,ABMag,g - Sloan,4.93,Galaxy,2MASX J23493112-3653582,['2MASX J23493112-3653582' '357.38' '-36.9' '4.93' 'inf' 'Galaxy' 'G'],,,,K. Z. Stanek,No
2024kwo,08:25:49.392,+15:45:48.56,2024-02-15 06:55:35.904,2024-06-11,21.01,ABMag,w - P1,4.984,RadioG,SDSS J082549.04+154548.4,['SDSS J082549.04+154548.4' '126.454' '15.763' '4.984' 'inf' 'RadioG' 'rG'],Seyfert1,2MASS J08254939+1545535,"['2MASS J08254939+1545535' '126.456' '15.765' '5.054' 'inf' 'Seyfert1'
 'Sy1']",K. C. Chambers,Yes
2024kxd,21:57:45.888,-07:04:46.43,2024-06-07 13:31:10.848,2024-06-11,19.79,ABMag,w - P1,6.211,Galaxy,LEDA 1024717,['LEDA 1024717' '329.44' '-7.078' '6.211' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024kxh,09:42:48.297,+43:07:07.65,2024-06-08 21:36:47.520,2024-06-11,19.63,ABMag,L - GOTO,7.828,Galaxy,SDSS J094248.02+430700.4,['SDSS J094248.02+430700.4' '145.7' '43.117' '7.828' 'inf' 'Galaxy' 'G'],GroupG,[DCA2018] 111460,['[DCA2018] 111460' '145.701' '43.116' '9.867' 'inf' 'GroupG' 'GrG'],A. Kumar,Yes
2024kwj,13:56:08.012,+04:22:50.11,2024-05-31 06:00:31.000,2024-06-11,20.7817,ABMag,g - ZTF,8.592,LINER,2MASX J13560803+0422419,['2MASX J13560803+0422419' '209.033' '4.378' '8.592' 'inf' 'LINER' 'LIN'],,,,Jesper Sollerman (SU),Yes
2024kwy,18:55:42.128,-47:32:56.90,2024-04-06 06:33:02.880,2024-06-11,19.428,ABMag,orange - ATLAS,8.601,Galaxy,ESO 231-8,['ESO 231-8' '283.922' '-47.549' '8.601' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
