TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024iaj,14:52:52.365,+18:25:59.75,2024-05-01 08:05:31.997,2024-05-05,20.1194,ABMag,g - ZTF,0.091,EmissionG,2MASX J14525237+1826000,"['2MASX J14525237+1826000' '223.218' '18.433' '0.091' 'inf' 'EmissionG'
 'EmG']",Kate Bostow (UC Berkeley),Yes
2024iau,21:36:40.050,+03:43:48.90,2024-04-28 10:54:36.999,2024-05-05,19.2818,ABMag,g - ZTF,0.384,Galaxy,LAMOST J213640.07+034348.6,['LAMOST J213640.07+034348.6' '324.167' '3.73' '0.384' 'inf' 'Galaxy' 'G'],Gabrielle Stewart (UC Berkeley),No
2024iap,11:41:38.456,-11:11:17.45,2024-05-02 06:03:15.998,2024-05-05,19.7507,ABMag,g - ZTF,0.816,Galaxy,Gaia DR3 3585955095505868288,"['Gaia DR3 3585955095505868288' '175.41' '-11.188' '0.816' 'inf' 'Galaxy'
 'G']",Eli Gendreau-Distler (UC Berkeley),No
2024ial,15:13:11.671,-30:06:08.92,2024-04-30 09:05:15.999,2024-05-05,19.8186,ABMag,r - ZTF,1.144,Galaxy,LEDA  721377,['LEDA  721377' '228.299' '-30.103' '1.144' 'inf' 'Galaxy' 'G'],Kate Bostow (UC Berkeley),No
2024iba,22:38:21.270,+50:31:08.21,2024-05-04 10:48:49.248,2024-05-05,19.9247,ABMag,g - ZTF,3.015,GtowardsGroup,2MASX J22382102+5031104,"['2MASX J22382102+5031104' '339.588' '50.519' '3.015' '1.95'
 'GtowardsGroup' 'GiG']",K. De (Caltech) on behalf of ZTF,No
2024iad,11:59:56.172,+22:11:28.15,2024-05-04 07:11:00.384,2024-05-05,19.3835,ABMag,g - ZTF,4.49,Galaxy,LEDA   37811,['LEDA   37811' '179.985' '22.191' '4.49' '2.229' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024iac,14:33:30.518,-31:31:21.85,2024-05-04 00:11:50.208,2024-05-05,19.73,ABMag,L - GOTO,6.006,Galaxy,2MASX J14333072-3131269,['2MASX J14333072-3131269' '218.378' '-31.524' '6.006' 'inf' 'Galaxy' 'G'],K. Ulaczyk,No
2024icg,12:43:22.006,-06:04:49.15,2024-05-04 06:07:05.002,2024-05-05,20.4277,ABMag,r - ZTF,6.087,Galaxy,LCRS B124046.8-054829,['LCRS B124046.8-054829' '190.841' '-6.082' '6.087' 'inf' 'Galaxy' 'G'],F. Forster,No
2024iax,11:36:12.577,-02:10:51.89,2024-05-04 04:36:27.002,2024-05-05,20.1395,ABMag,g - ZTF,6.344,Galaxy,2dFGRS TGN307Z133,['2dFGRS TGN307Z133' '174.053' '-2.179' '6.344' 'inf' 'Galaxy' 'G'],Daniel Perley (LJMU),Yes
2024iab,19:14:37.849,-30:25:06.13,2024-05-04 04:49:11.712,2024-05-05,18.77,ABMag,L - GOTO,7.158,Galaxy,LEDA  717536,['LEDA  717536' '288.657' '-30.416' '7.158' 'inf' 'Galaxy' 'G'],K. Ulaczyk,No
2024iae,12:27:08.812,+64:44:38.03,2024-05-03 21:26:31.488,2024-05-05,20.81,ABMag,L - GOTO,8.015,Galaxy,LEDA  213997,['LEDA  213997' '186.791' '64.745' '8.015' 'inf' 'Galaxy' 'G'],K. Ulaczyk,Yes
2024ibp,17:01:34.301,+24:57:22.87,2024-05-04 09:10:11.997,2024-05-05,20.0553,ABMag,r - ZTF,8.491,Galaxy,SDSS J170133.78+245727.6,['SDSS J170133.78+245727.6' '255.391' '24.958' '8.491' 'inf' 'Galaxy' 'G'],F. Forster,Yes
