TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024dnc,13:34:04.190,-11:50:14.32,2024-02-23 19:20:38.400,2024-03-02,18.36,ABMag,G - Gaia,0.05,QSO,[VV2006] J133404.2-115013,['[VV2006] J133404.2-115013' '203.517' '-11.837' '0.05' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,No
2024dmz,13:26:14.990,+29:33:30.92,2024-02-23 20:26:52.800,2024-03-02,17.93,ABMag,G - Gaia,0.063,BLLac,SDSS J132614.99+293330.9,['SDSS J132614.99+293330.9' '201.562' '29.559' '0.063' 'inf' 'BLLac' 'BLL'],S.T. Hodgkin,Yes
2024dnz,03:36:20.348,-31:57:18.04,2024-03-01 18:36:30.240,2024-03-02,19.54,ABMag,cyan - ATLAS,0.658,Galaxy,2dFGRS TGS475Z097,['2dFGRS TGS475Z097' '54.085' '-31.955' '0.658' 'inf' 'Galaxy' 'G'],J. Tonry,No
2019aaum,08:14:37.385,-00:34:27.48,2019-04-23 04:07:40.800,2024-03-02,20.32,ABMag,g - ZTF,1.032,Galaxy,2SLAQ J081437.32-003427.7,['2SLAQ J081437.32-003427.7' '123.655' '-0.574' '1.032' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dmr,12:29:04.842,+30:52:56.12,2024-02-28 13:48:10.368,2024-03-02,19.33,ABMag,i - P1,2.004,Galaxy,LEDA 1922064,['LEDA 1922064' '187.27' '30.882' '2.004' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024dna,00:00:07.790,-76:52:33.28,2024-02-23 08:42:43.200,2024-03-02,18.57,ABMag,G - Gaia,2.556,Galaxy,2MFGC 1,['2MFGC 1' '0.032' '-76.875' '2.556' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,No
2024dnr,11:24:00.724,-25:50:34.14,2024-02-29 04:20:38.400,2024-03-02,18.438,ABMag,orange - ATLAS,2.775,LowSurfBrghtG,2MASX J11240053-2550325,"['2MASX J11240053-2550325' '171.002' '-25.842' '2.775' 'inf'
 'LowSurfBrghtG' 'LSB']",J. Tonry,No
2024dnl,11:44:54.210,-39:21:12.62,2024-02-05 22:57:31.968,2024-03-02,17.842,ABMag,orange - ATLAS,3.371,Galaxy,6dFGS gJ114454.1-392110,['6dFGS gJ114454.1-392110' '176.225' '-39.353' '3.371' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024dmt,07:41:21.936,+52:39:15.81,2024-02-28 07:46:47.424,2024-03-02,19.46,ABMag,i - P1,4.374,Galaxy,LEDA 2420287,['LEDA 2420287' '115.34' '52.653' '4.374' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024dne,15:21:48.338,+23:33:08.86,2024-02-29 03:53:22.848,2024-03-02,19.19,ABMag,L - GOTO,5.387,Galaxy,SDSS J152148.51+233313.7,['SDSS J152148.51+233313.7' '230.452' '23.554' '5.387' 'inf' 'Galaxy' 'G'],K. Ulaczyk,Yes
2024dnq,02:04:09.644,-35:17:00.28,2024-02-29 00:35:36.672,2024-03-02,18.713,ABMag,orange - ATLAS,5.986,Galaxy,2dFGRS TGS572Z164,['2dFGRS TGS572Z164' '31.038' '-35.283' '5.986' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024dno,03:17:37.369,-19:02:42.79,2024-02-09 01:42:52.416,2024-03-02,18.999,ABMag,orange - ATLAS,6.653,Galaxy,LEDA  860496,['LEDA  860496' '49.404' '-19.045' '6.653' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024dnj,01:22:40.567,-17:45:16.43,2024-01-29 00:53:17.664,2024-03-02,18.709,ABMag,orange - ATLAS,8.941,Galaxy,LEDA  878031,['LEDA  878031' '20.67' '-17.757' '8.941' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024dny,03:47:06.456,-31:48:56.58,2024-03-01 18:31:54.624,2024-03-02,18.581,ABMag,cyan - ATLAS,9.011,BrightestCG,2MASX J03470672-3148484,"['2MASX J03470672-3148484' '56.778' '-31.813' '9.011' 'inf' 'BrightestCG'
 'BiC']",J. Tonry,No
