TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024gpe,08:46:40.769,+05:24:36.24,2024-04-14 07:35:28.320,2024-04-15,19.249,ABMag,orange - ATLAS,0.338,Galaxy,SDSS J084640.75+052436.1,['SDSS J084640.75+052436.1' '131.67' '5.41' '0.338' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024goq,15:15:39.178,+31:09:03.61,2024-04-07 08:07:12.999,2024-04-15,20.6992,ABMag,g - ZTF,0.415,Galaxy,Gaia DR3 1276384535715729024,"['Gaia DR3 1276384535715729024' '228.913' '31.151' '0.415' 'inf' 'Galaxy'
 'G']",F. Forster,No
2024gpz,11:43:00.625,+67:30:05.17,2024-02-01 09:38:52.998,2024-04-15,19.9592,ABMag,r - ZTF,0.47,Seyfert1,2MASX J11430059+6730051,"['2MASX J11430059+6730051' '175.752' '67.501' '0.47' 'inf' 'Seyfert1'
 'Sy1']",Jesper Sollerman (SU),Yes
2018mnj,11:32:38.914,+66:25:42.81,2018-11-18 10:50:20.996,2024-04-15,18.8057,ABMag,g - ZTF,0.658,Galaxy,SDSS J113238.84+662542.2,['SDSS J113238.84+662542.2' '173.162' '66.428' '0.658' 'inf' 'Galaxy' 'G'],Daniel Perley (LJMU),Yes
2024gpd,14:31:31.822,-03:12:09.37,2024-04-04 08:34:15.997,2024-04-15,18.9793,ABMag,r - ZTF,0.659,Galaxy,2MASX J14313181-0312096,['2MASX J14313181-0312096' '217.882' '-3.203' '0.659' 'inf' 'Galaxy' 'G'],Eli Gendreau-Distler (UC Berkeley),No
2024gpn,23:19:45.044,+22:30:08.52,2024-04-12 12:24:35.003,2024-04-15,17.0243,ABMag,r - ZTF,0.977,Galaxy,LEDA 3979989,['LEDA 3979989' '349.938' '22.502' '0.977' '0.798' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024gpf,23:04:28.392,+27:21:26.51,2024-04-08 12:20:00.000,2024-04-15,18.2958,ABMag,r - ZTF,2.05,BLLac,MCG+04-54-023,['MCG+04-54-023' '346.118' '27.357' '2.05' '1.019' 'BLLac' 'BLL'],Kate Bostow (UC Berkeley),No
2024gpu,10:56:49.247,+55:09:59.76,2024-04-12 08:23:04.998,2024-04-15,20.5248,ABMag,g - ZTF,2.187,Galaxy,SDSS J105649.33+550957.7,['SDSS J105649.33+550957.7' '164.206' '55.166' '2.187' 'inf' 'Galaxy' 'G'],F. Forster,Yes
2024gpv,16:34:21.766,+46:25:02.32,2024-04-13 09:50:10.997,2024-04-15,20.3722,ABMag,r - ZTF,2.756,LINER,2MASX J16342167+4625043,['2MASX J16342167+4625043' '248.59' '46.418' '2.756' 'inf' 'LINER' 'LIN'],F. Forster,Yes
2024gol,16:35:06.203,+44:16:02.94,2024-04-13 11:40:57.999,2024-04-15,19.8025,ABMag,g - ZTF,2.895,Galaxy,LEDA 2240427,['LEDA 2240427' '248.777' '44.267' '2.895' 'inf' 'Galaxy' 'G'],F. Forster,Yes
2024gos,13:25:43.566,+17:15:52.05,2024-04-08 07:37:13.995,2024-04-15,19.602,ABMag,g - ZTF,4.143,RadioG,NVSS J132543+171553,['NVSS J132543+171553' '201.433' '17.265' '4.143' '6.664' 'RadioG' 'rG'],Jesper Sollerman (SU),Yes
2024gon,14:24:56.372,+26:24:24.59,2024-04-13 08:10:31.002,2024-04-15,20.2916,ABMag,g - ZTF,9.972,Galaxy,SDSS J142455.64+262426.2,['SDSS J142455.64+262426.2' '216.232' '26.407' '9.972' 'inf' 'Galaxy' 'G'],F. Forster,No
