TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024kza,20:47:45.244,-05:25:15.30,2024-05-31 10:28:19.776,2024-06-12,20.1869,ABMag,g - ZTF,0.304,Seyfert1,2MASX J20474526-0525151,"['2MASX J20474526-0525151' '311.939' '-5.421' '0.304' 'inf' 'Seyfert1'
 'Sy1']",,,,K. De (Caltech) on behalf of ZTF,No
2024kxr,14:49:02.058,-01:46:50.74,2024-06-08 05:25:12.999,2024-06-12,20.0035,ABMag,g - ZTF,0.342,Galaxy,SDSS J144902.04-014650.9,['SDSS J144902.04-014650.9' '222.258' '-1.781' '0.342' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024kys,17:10:06.606,+61:31:07.06,2024-05-29 07:48:02.000,2024-06-12,20.898,ABMag,g - ZTF,0.562,RadioG,2MASX J17100654+6131071,['2MASX J17100654+6131071' '257.528' '61.519' '0.562' 'inf' 'RadioG' 'rG'],,,,I. Pérez-Fournon,No
2024kyq,21:50:48.885,+34:52:08.13,2024-06-10 12:33:46.080,2024-06-12,18.373,ABMag,orange - ATLAS,0.592,Galaxy,2MASX J21504888+3452079,['2MASX J21504888+3452079' '327.704' '34.869' '0.592' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kyn,22:01:53.724,+00:58:35.91,2024-06-01 09:54:05.002,2024-06-12,20.0445,ABMag,r - ZTF,0.817,Galaxy,[DD2013] W4-3+0  34678,['[DD2013] W4-3+0  34678' '330.474' '0.977' '0.817' 'inf' 'Galaxy' 'G'],,,,Kate Bostow (UC Berkeley),No
2024kzc,19:08:17.182,+78:56:24.31,2024-06-10 10:13:31.584,2024-06-12,18.606,ABMag,orange - ATLAS,1.455,Galaxy,2MASX J19081770+7856238,['2MASX J19081770+7856238' '287.074' '78.94' '1.455' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kze,00:16:11.448,-38:47:08.73,2024-06-07 08:49:48.288,2024-06-12,19.09,ABMag,cyan - ATLAS,1.676,Galaxy,LCRS B001341.3-390348,['LCRS B001341.3-390348' '4.048' '-38.786' '1.676' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kyr,13:59:42.490,+28:44:56.81,2024-06-11 06:31:52.032,2024-06-12,20.95,ABMag,g - P1,1.678,EmissionG,KISS F1355-637,['KISS F1355-637' '209.927' '28.749' '1.678' 'inf' 'EmissionG' 'EmG'],,,,D. O. Jones (UC Santa Cruz),No
2024kxx,08:39:14.470,+25:03:15.76,2024-06-09 04:06:37.002,2024-06-12,19.3767,ABMag,r - ZTF,1.815,Galaxy,SDSS J083914.51+250314.0,['SDSS J083914.51+250314.0' '129.81' '25.054' '1.815' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024kyc,14:56:56.059,-26:34:43.93,2024-06-02 06:02:16.002,2024-06-12,20.1166,ABMag,r - ZTF,2.173,Galaxy,LEDA  766363,['LEDA  766363' '224.234' '-26.579' '2.173' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024kyi,15:02:49.947,+02:12:54.18,2024-06-11 05:29:05.856,2024-06-12,19.77,ABMag,g - ZTF,2.211,Galaxy,LEDA 1219728,['LEDA 1219728' '225.707' '2.215' '2.211' 'inf' 'Galaxy' 'G'],,,,J. Nordin,No
2024kzp,14:01:24.124,+66:17:40.11,2024-06-10 07:36:08.928,2024-06-12,18.797,ABMag,orange - ATLAS,2.608,Galaxy,SDSS J140123.70+661740.7,['SDSS J140123.70+661740.7' '210.349' '66.295' '2.608' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kzs,02:30:55.185,+30:51:55.92,2024-06-10 11:30:39.997,2024-06-12,17.4793,ABMag,r - ZTF,4.197,Galaxy,LEDA 1921372,['LEDA 1921372' '37.731' '30.866' '4.197' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,No
2024kzo,11:52:41.348,-02:46:30.75,2024-06-08 06:04:48.576,2024-06-12,18.664,ABMag,orange - ATLAS,4.235,Galaxy,LEDA 1083209,['LEDA 1083209' '178.172' '-2.774' '4.235' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kzg,21:46:27.371,-03:47:09.81,2024-06-05 13:48:40.608,2024-06-12,19.246,ABMag,orange - ATLAS,5.066,Galaxy,LEDA 1066874,['LEDA 1066874' '326.615' '-3.786' '5.066' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kxp,14:12:18.591,-12:28:21.75,2024-06-10 04:34:12.996,2024-06-12,19.8111,ABMag,g - ZTF,6.057,Galaxy,LEDA  952286,['LEDA  952286' '213.079' '-12.472' '6.057' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024kzn,23:56:42.013,+13:46:25.08,2024-06-10 13:58:34.176,2024-06-12,19.003,ABMag,orange - ATLAS,8.735,BrightestCG,SDSS J235642.45+134630.9,"['SDSS J235642.45+134630.9' '359.177' '13.775' '8.735' 'inf' 'BrightestCG'
 'BiC']",RadioG,UGC 12854,['UGC 12854' '359.175' '13.776' '9.87' '7.173' 'RadioG' 'rG'],J. Tonry,No
2024kye,00:28:31.027,-33:02:43.14,2024-06-10 19:51:43.776,2024-06-12,19.81,ABMag,L - GOTO,9.485,Seyfert2,LEDA 3080208,['LEDA 3080208' '7.128' '-33.048' '9.485' 'inf' 'Seyfert2' 'Sy2'],,,,G. Ramsay,No
