TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024uzl,22:33:17.583,-37:19:10.85,2024-09-05 20:48:40.896,2024-09-09,18.699,ABMag,cyan - ATLAS,0.272,Galaxy,2MASX J22331755-3719106,['2MASX J22331755-3719106' '338.323' '-37.32' '0.272' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024vav,01:51:52.168,-32:52:38.90,2024-09-05 23:32:02.112,2024-09-09,18.812,ABMag,cyan - ATLAS,0.606,AGN,2dFGRS TGS511Z265,['2dFGRS TGS511Z265' '27.968' '-32.877' '0.606' 'inf' 'AGN' 'AGN'],J. Tonry,No
2024vaq,17:53:58.730,+14:05:00.76,2024-09-06 03:42:04.003,2024-09-09,20.0126,ABMag,g - ZTF,0.621,Galaxy,Gaia DR3 4499782848854096896,"['Gaia DR3 4499782848854096896' '268.495' '14.083' '0.621' 'inf' 'Galaxy'
 'G']",F. Forster,No
2024uzz,21:46:22.026,-18:44:46.70,2024-09-08 07:02:50.997,2024-09-09,19.4173,ABMag,r - ZTF,0.791,Galaxy,LEDA  864241,['LEDA  864241' '326.592' '-18.746' '0.791' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024uzo,22:48:21.117,-45:26:27.95,2024-09-04 10:56:20.256,2024-09-09,19.71,ABMag,L - GOTO,2.148,Galaxy,LEDA  526739,['LEDA  526739' '342.089' '-45.441' '2.148' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024uzc,16:59:48.615,+77:10:06.14,2024-09-05 06:17:58.997,2024-09-09,18.9457,ABMag,g - ZTF,2.485,HIIG,2MASX J16594789+7710061,['2MASX J16594789+7710061' '254.949' '77.168' '2.485' 'inf' 'HIIG' 'H2G'],Jesper Sollerman (SU),No
2024uzu,21:54:13.253,+06:19:22.98,2024-09-01 09:16:52.608,2024-09-09,20.47,ABMag,w - P1,2.571,Galaxy,LAMOST J215413.17+061920.6,['LAMOST J215413.17+061920.6' '328.555' '6.322' '2.571' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024vbg,01:40:05.414,+11:29:27.14,2024-09-01 11:16:16.032,2024-09-09,19.04,ABMag,w - P1,4.038,Seyfert1,ATO J025.0216+11.4915,['ATO J025.0216+11.4915' '25.022' '11.492' '4.038' 'inf' 'Seyfert1' 'Sy1'],K. C. Chambers,No
2024uzh,01:57:42.012,+35:55:01.92,2024-09-04 03:09:19.008,2024-09-09,18.61,ABMag,L - GOTO,4.796,GtowardsGroup,NGC   753,['NGC   753' '29.426' '35.916' '4.796' '1.565' 'GtowardsGroup' 'GiG'],A. Kumar,No
2024uzw,09:11:45.552,+41:01:59.61,2024-09-05 12:17:00.997,2024-09-09,19.108,ABMag,r - ZTF,5.228,Galaxy,Gaia DR3 815631885993073536,"['Gaia DR3 815631885993073536' '137.941' '41.033' '5.228' 'inf' 'Galaxy'
 'G']",Jesper Sollerman (SU),Yes
2024vas,02:36:36.733,-14:02:52.44,2024-09-01 08:09:18.000,2024-09-09,20.03,ABMag,BG-q - BlackGem,5.48,Galaxy,LEDA  929683,['LEDA  929683' '39.152' '-14.049' '5.48' 'inf' 'Galaxy' 'G'],F. Stoppa,No
