TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024iwk,11:34:31.101,+62:36:49.13,2024-05-12 05:23:20.999,2024-05-16,19.8934,ABMag,g - ZTF,0.164,Galaxy,SDSS J113431.12+623649.1,['SDSS J113431.12+623649.1' '173.63' '62.614' '0.164' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024iwp,15:21:08.944,+50:40:07.08,2024-05-03 08:52:58.998,2024-05-16,19.944,ABMag,g - ZTF,0.203,Seyfert1,MCG+09-25-044,['MCG+09-25-044' '230.287' '50.669' '0.203' 'inf' 'Seyfert1' 'Sy1'],Jesper Sollerman (SU),Yes
2024iwi,14:35:19.086,+51:17:39.42,2024-05-13 07:45:18.000,2024-05-16,20.3985,ABMag,g - ZTF,0.582,Seyfert2,2MASX J14351900+5117403,"['2MASX J14351900+5117403' '218.829' '51.294' '0.582' 'inf' 'Seyfert2'
 'Sy2']",Jesper Sollerman (SU),Yes
2024ixd,15:23:06.737,+37:40:11.46,2024-04-18 08:28:26.976,2024-05-16,18.7216,ABMag,r - ZTF,0.602,Galaxy,2MASX J15230669+3740108,['2MASX J15230669+3740108' '230.778' '37.67' '0.602' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024ixa,22:43:13.320,-00:08:17.37,2024-05-14 18:11:26.016,2024-05-16,19.58,ABMag,L - GOTO,0.845,Galaxy,SDSS J224313.35-000816.7,['SDSS J224313.35-000816.7' '340.806' '-0.138' '0.845' 'inf' 'Galaxy' 'G'],S. Belkin,Yes
2022aeut,18:12:55.460,+68:21:48.78,2022-06-28 08:18:55.872,2024-05-16,16.9138,ABMag,r - ZTF,0.994,Galaxy,[HAL2011] NGC 6621 N,['[HAL2011] NGC 6621 N' '273.231' '68.363' '0.994' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,No
2024iwm,11:28:17.829,+26:58:26.37,2024-05-15 05:16:11.003,2024-05-16,19.0342,ABMag,r - ZTF,1.156,Galaxy,2MASX J11281775+2658257,['2MASX J11281775+2658257' '172.074' '26.974' '1.156' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024ixo,21:52:30.685,+02:14:01.13,2024-05-12 04:52:17.472,2024-05-16,19.81,ABMag,L - GOTO,1.747,Galaxy,WiggleZ R22J215230797+02140165,"['WiggleZ R22J215230797+02140165' '328.128' '2.234' '1.747' 'inf' 'Galaxy'
 'G']",D. O'Neill,No
2024iwv,15:45:37.616,+04:03:24.69,2024-05-14 07:10:26.999,2024-05-16,19.9839,ABMag,r - ZTF,2.54,Galaxy,SDSS J154537.55+040327.0,['SDSS J154537.55+040327.0' '236.406' '4.058' '2.54' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024ixm,11:22:26.669,+19:35:50.94,2024-05-15 06:24:46.996,2024-05-16,19.0101,ABMag,g - ZTF,2.682,Galaxy,LEDA 1598389,['LEDA 1598389' '170.612' '19.597' '2.682' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024iwr,12:13:59.709,-06:43:01.92,2024-05-14 22:07:01.920,2024-05-16,18.831,ABMag,cyan - ATLAS,3.448,Galaxy,LEDA 1029633,['LEDA 1029633' '183.5' '-6.717' '3.448' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024ixb,18:00:18.458,+34:38:25.56,2024-05-15 08:12:49.000,2024-05-16,20.0203,ABMag,r - ZTF,6.263,Galaxy,UGC 11087,['UGC 11087' '270.079' '34.64' '6.263' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
