TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024ith,16:06:04.375,+05:26:08.01,2024-05-12 08:29:37.996,2024-05-14,20.1139,ABMag,g - ZTF,0.917,Galaxy,Gaia DR3 4449653674200780928,"['Gaia DR3 4449653674200780928' '241.518' '5.435' '0.917' 'inf' 'Galaxy'
 'G']",,,,Jesper Sollerman (SU),Yes
2024itf,22:39:56.313,-30:12:56.96,2024-05-13 03:12:19.584,2024-05-14,19.07,ABMag,cyan - ATLAS,1.259,Galaxy,2dFGRS TGS340Z097,['2dFGRS TGS340Z097' '339.985' '-30.216' '1.259' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024isv,06:50:50.478,+32:28:26.91,2024-05-03 05:27:07.004,2024-05-14,19.1382,ABMag,g - ZTF,1.343,Galaxy,LEDA 1998628,['LEDA 1998628' '102.71' '32.474' '1.343' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024itp,15:10:00.288,+44:58:34.66,2024-05-13 07:45:18.000,2024-05-14,20.0909,ABMag,g - ZTF,1.665,Galaxy,LEDA 2256304,['LEDA 2256304' '227.501' '44.976' '1.665' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024itt,11:26:05.288,+64:09:45.18,2024-05-13 06:58:08.996,2024-05-14,19.2368,ABMag,g - ZTF,2.509,Galaxy,2MASX J11260566+6409462,['2MASX J11260566+6409462' '171.524' '64.163' '2.509' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024itc,00:48:39.641,-21:25:05.38,2024-05-13 02:35:26.880,2024-05-14,18.147,ABMag,cyan - ATLAS,2.748,Galaxy,LEDA  828552,['LEDA  828552' '12.166' '-21.419' '2.748' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024isw,09:47:09.451,-19:15:19.07,2024-05-12 19:44:48.192,2024-05-14,19.146,ABMag,cyan - ATLAS,3.154,Galaxy,LEDA  857774,['LEDA  857774' '146.789' '-19.254' '3.154' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024itb,15:01:27.894,+55:31:28.69,2024-05-12 08:17:39.840,2024-05-14,18.92,ABMag,g - ZTF,5.181,Galaxy,LEDA 2816136,['LEDA 2816136' '225.366' '55.526' '5.181' 'inf' 'Galaxy' 'G'],Galaxy,LEDA 2816135,['LEDA 2816135' '225.364' '55.524' '5.319' 'inf' 'Galaxy' 'G'],J. Nordin,Yes
2024itx,09:28:10.395,-22:14:11.40,2024-05-12 01:25:56.352,2024-05-14,18.842,ABMag,orange - ATLAS,5.973,Galaxy,2MASX J09281056-2214168,['2MASX J09281056-2214168' '142.044' '-22.238' '5.973' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024itu,12:30:26.834,-05:08:19.84,2024-05-07 05:32:42.996,2024-05-14,20.0651,ABMag,r - ZTF,6.053,Galaxy,LEDA 1048787,['LEDA 1048787' '187.61' '-5.139' '6.053' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
