TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Gal_3_type,Gal_3_name,Gal_3_info,Reporter,SDSS_image
2024ltz,01:07:37.861,-28:45:55.98,2024-06-17 08:47:53.376,2024-06-20,19.292,ABMag,cyan - ATLAS,2.255,Galaxy,2dFGRS TGS292Z034,['2dFGRS TGS292Z034' '16.908' '-28.766' '2.255' 'inf' 'Galaxy' 'G'],,,,,,,J. Tonry,No
2024ltn,22:56:32.474,+19:46:40.93,2024-06-15 10:12:40.997,2024-06-20,20.238,ABMag,g - ZTF,2.307,Galaxy,Gaia DR3 2832036946051421696,"['Gaia DR3 2832036946051421696' '344.135' '19.777' '2.307' 'inf' 'Galaxy'
 'G']",,,,,,,A. Munoz-Arancibia,No
2024luo,00:40:17.770,+02:45:24.04,2024-06-19 13:49:27.264,2024-06-20,18.202,ABMag,orange - ATLAS,2.919,GtowardsGroup,NGC   208,['NGC   208' '10.073' '2.756' '2.919' 'inf' 'GtowardsGroup' 'GiG'],,,,,,,J. Tonry,No
2024lsz,02:11:17.195,+44:48:26.39,2024-06-14 11:15:31.000,2024-06-20,19.8771,ABMag,r - ZTF,4.53,Galaxy,LEDA 2252419,['LEDA 2252419' '32.822' '44.806' '4.53' 'inf' 'Galaxy' 'G'],,,,,,,A. Munoz-Arancibia,No
2024lsg,15:42:37.656,+40:07:58.41,2024-06-16 07:56:04.704,2024-06-20,20.52,ABMag,w - P1,4.536,Galaxy,2MASX J15423806+4007589,['2MASX J15423806+4007589' '235.659' '40.133' '4.536' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,Yes
2023advx,02:50:46.798,-23:49:06.58,2023-12-10 08:59:21.984,2024-06-20,20.66,ABMag,g - P1,4.835,Galaxy,2dFGRS TGS107Z036,['2dFGRS TGS107Z036' '42.694' '-23.818' '4.835' 'inf' 'Galaxy' 'G'],,,,,,,D. O. Jones (UC Santa Cruz),No
2024lsq,20:26:10.352,-27:08:34.10,2024-06-16 12:33:25.344,2024-06-20,21.07,ABMag,w - P1,5.283,Galaxy,LEDA  759212,['LEDA  759212' '306.544' '-27.144' '5.283' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,No
2024lue,00:56:11.845,-23:20:57.33,2024-06-17 08:46:35.616,2024-06-20,19.147,ABMag,cyan - ATLAS,5.511,Galaxy,LEDA  801862,['LEDA  801862' '14.05' '-23.348' '5.511' 'inf' 'Galaxy' 'G'],,,,,,,J. Tonry,No
2024lrw,12:06:38.325,+32:49:56.93,2024-03-27 11:00:23.904,2024-06-20,20.5,ABMag,i - P1,5.676,Galaxy,2MASX J12063877+3249572,['2MASX J12063877+3249572' '181.662' '32.833' '5.676' 'inf' 'Galaxy' 'G'],,,,,,,K. C. Chambers,Yes
2024ltj,21:44:13.926,-11:26:12.02,2024-06-16 09:00:21.997,2024-06-20,19.9111,ABMag,r - ZTF,6.078,Galaxy,LEDA  965783,['LEDA  965783' '326.058' '-11.438' '6.078' 'inf' 'Galaxy' 'G'],,,,,,,A. Munoz-Arancibia,No
2024lsf,00:25:11.208,+00:57:50.05,2024-06-17 14:10:35.616,2024-06-20,19.97,ABMag,w - P1,7.243,Seyfert2,2MASX J00251159+0057462,['2MASX J00251159+0057462' '6.298' '0.963' '7.243' 'inf' 'Seyfert2' 'Sy2'],,,,,,,K. C. Chambers,Yes
2023advl,03:17:20.011,+41:41:06.34,2023-12-30 08:01:47.712,2024-06-20,20.94,ABMag,r - P1,7.439,Galaxy,SDSS J031720.56+414110.4,['SDSS J031720.56+414110.4' '49.336' '41.686' '7.439' 'inf' 'Galaxy' 'G'],,,,,,,D. O. Jones (UC Santa Cruz),Yes
2024lut,00:43:37.906,-16:11:11.27,2024-06-19 18:44:00.384,2024-06-20,18.15,ABMag,L - GOTO,8.75,EmissionG,LEDA 3093877,['LEDA 3093877' '10.905' '-16.187' '8.75' 'inf' 'EmissionG' 'EmG'],,,,,,,A. Kumar,No
