TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024koc,13:48:17.203,+47:08:10.01,2024-06-06 06:43:33.600,2024-06-09,20.24,ABMag,g - P1,0.403,EmissionG,2MASX J13481719+4708097,"['2MASX J13481719+4708097' '207.072' '47.136' '0.403' 'inf' 'EmissionG'
 'EmG']",,,,D. O. Jones (UC Santa Cruz),Yes
2024kpn,12:36:24.970,-09:37:41.86,2024-05-06 09:04:33.888,2024-06-09,20.01,ABMag,i - P1,0.465,Galaxy,LEDA  988532,['LEDA  988532' '189.104' '-9.628' '0.465' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024kov,13:27:24.744,+30:10:39.71,2024-06-08 08:07:18.624,2024-06-09,19.489,ABMag,orange - ATLAS,0.608,Galaxy,[SMB88] 3578,['[SMB88] 3578' '201.853' '30.178' '0.608' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024kon,23:56:48.250,-30:27:38.08,2024-06-08 08:38:11.040,2024-06-09,18.579,ABMag,cyan - ATLAS,0.651,Galaxy,LEDA  716975,['LEDA  716975' '359.201' '-30.461' '0.651' 'inf' 'Galaxy' 'G'],Galaxy,Gaia DR3 2326819358905772288,"['Gaia DR3 2326819358905772288' '359.2' '-30.463' '9.609' 'inf' 'Galaxy'
 'G']",J. Tonry,No
2024koy,12:59:39.688,+27:52:33.75,2024-06-07 08:27:31.680,2024-06-09,20.61,ABMag,w - P1,1.193,Galaxy,[EDG2007] 636,['[EDG2007] 636' '194.915' '27.876' '1.193' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024kou,23:30:48.304,-35:08:21.77,2024-06-08 08:36:52.416,2024-06-09,19.142,ABMag,cyan - ATLAS,1.739,Galaxy,2dFGRS TGS541Z169,['2dFGRS TGS541Z169' '352.701' '-35.14' '1.739' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024knv,15:03:06.584,+14:08:59.11,2024-06-08 06:36:28.002,2024-06-09,19.7481,ABMag,r - ZTF,1.908,Galaxy,LEDA 1450572,['LEDA 1450572' '225.778' '14.15' '1.908' 'inf' 'Galaxy' 'G'],,,,Eli Gendreau-Distler (UC Berkeley),Yes
2024knm,14:12:16.060,+01:41:05.76,2024-03-31 12:36:19.872,2024-06-09,21.69,ABMag,w - P1,2.611,Galaxy,SDSS J141215.90+014104.7,['SDSS J141215.90+014104.7' '213.066' '1.685' '2.611' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024knf,23:14:25.422,+28:09:47.08,2024-05-30 09:46:54.998,2024-06-09,19.3932,ABMag,i - ZTF,2.792,Galaxy,2MFGC 17435,['2MFGC 17435' '348.606' '28.162' '2.792' 'inf' 'Galaxy' 'G'],Galaxy,AGC 333518,['AGC 333518' '348.605' '28.164' '4.897' '2.222' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024knq,18:57:14.629,+32:00:17.09,2024-06-07 10:06:46.999,2024-06-09,19.9492,ABMag,g - ZTF,3.047,Galaxy,LEDA 2814031,['LEDA 2814031' '284.311' '32.006' '3.047' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024kmr,15:35:48.712,+00:46:45.19,2024-06-06 09:07:49.152,2024-06-09,20.65,ABMag,w - P1,3.076,Galaxy,LEDA 1175234,['LEDA 1175234' '233.952' '0.779' '3.076' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024knh,14:50:20.769,-01:48:25.75,2024-05-31 06:30:10.995,2024-06-09,20.4496,ABMag,g - ZTF,3.078,Galaxy,SDSS J145020.59-014827.2,['SDSS J145020.59-014827.2' '222.586' '-1.808' '3.078' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024kmz,08:38:12.307,+24:52:02.27,2024-06-06 04:15:10.995,2024-06-09,19.596,ABMag,r - ZTF,5.007,Galaxy,2MASX J08381212+2452057,['2MASX J08381212+2452057' '129.551' '24.869' '5.007' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024koo,00:01:57.082,-26:22:26.84,2024-06-08 08:38:11.040,2024-06-09,18.537,ABMag,cyan - ATLAS,6.804,Galaxy,2dFGRS TGS134Z259,['2dFGRS TGS134Z259' '0.49' '-26.373' '6.804' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
