TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024mc,08:15:24.092,+56:36:23.40,2024-01-06 07:37:31.008,2024-01-07,19.2833,ABMag,r - ZTF,0.359,Galaxy,2MASX J08152406+5636228,['2MASX J08152406+5636228' '123.851' '56.606' '0.359' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,Yes
2020afhc,09:35:11.183,-14:50:02.88,2020-04-25 05:36:57.600,2024-01-07,19.24,ABMag,r - ZTF,0.408,Seyfert1,2MASS J09351116-1450027,"['2MASS J09351116-1450027' '143.797' '-14.834' '0.408' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024on,23:51:23.770,+19:37:02.52,2024-01-05 03:46:04.800,2024-01-07,19.25,ABMag,r - ZTF,0.425,Galaxy,Gaia DR3 2822460199772746624,"['Gaia DR3 2822460199772746624' '357.849' '19.617' '0.425' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024mh,10:14:50.113,+32:17:54.05,2024-01-02 07:06:14.400,2024-01-07,19.25,ABMag,r - ZTF,0.441,Galaxy,Gaia DR3 745974388399070976,"['Gaia DR3 745974388399070976' '153.709' '32.298' '0.441' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024mj,09:53:45.224,+72:45:36.86,2024-01-06 06:24:28.800,2024-01-07,19.22,ABMag,r - ZTF,0.705,Galaxy,Gaia DR3 1119968389504124032,"['Gaia DR3 1119968389504124032' '148.438' '72.76' '0.705' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024lk,11:40:49.831,+01:48:08.74,2024-01-05 09:15:50.400,2024-01-07,19.8,ABMag,g - ZTF,0.758,Galaxy,SDSS J114049.84+014809.4,['SDSS J114049.84+014809.4' '175.208' '1.803' '0.758' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024of,13:12:04.174,+33:45:04.93,2024-01-02 10:13:26.400,2024-01-07,19.91,ABMag,g - ZTF,0.779,Galaxy,SDSS J131204.15+334504.3,['SDSS J131204.15+334504.3' '198.017' '33.751' '0.779' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023ackm,12:58:34.136,+83:06:45.87,2023-12-09 09:20:09.600,2024-01-07,19.75,ABMag,g - ZTF,0.795,Galaxy,LEDA 2787649,['LEDA 2787649' '194.64' '83.113' '0.795' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024oo,16:07:25.899,+17:17:40.32,2024-01-02 13:12:00.000,2024-01-07,19.5,ABMag,r - ZTF,0.967,Galaxy,SDSS J160725.83+171740.4,['SDSS J160725.83+171740.4' '241.858' '17.295' '0.967' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2018mlv,13:13:49.221,+02:32:15.10,2018-12-17 13:03:21.600,2024-01-07,18.14,ABMag,r - ZTF,0.973,GinPair,2MASX J13134916+0232149,['2MASX J13134916+0232149' '198.455' '2.537' '0.973' 'inf' 'GinPair' 'GiP'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2018mlw,17:24:06.281,+77:03:00.05,2018-07-07 09:48:57.600,2024-01-07,19.03,ABMag,r - ZTF,1.002,Galaxy,Gaia DR3 1705179502018739968,"['Gaia DR3 1705179502018739968' '261.027' '77.05' '1.002' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023ackk,00:50:52.582,+27:22:42.27,2023-12-09 02:48:28.800,2024-01-07,19.74,ABMag,r - ZTF,1.029,Galaxy,2MASX J00505254+2722432,['2MASX J00505254+2722432' '12.719' '27.379' '1.029' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ko,11:16:19.370,+11:17:24.04,2024-01-05 09:17:14.001,2024-01-07,18.7726,ABMag,g - ZTF,1.03,Galaxy,LEDA 1391466,['LEDA 1391466' '169.08' '11.29' '1.03' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024mf,12:44:34.637,+69:53:49.89,2024-01-02 11:39:50.400,2024-01-07,19.49,ABMag,g - ZTF,1.071,Galaxy,2MASX J12443477+6953514,['2MASX J12443477+6953514' '191.145' '69.897' '1.071' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024nh,07:33:27.857,+14:31:43.81,2024-01-06 07:09:07.200,2024-01-07,18.98,ABMag,r - ZTF,1.162,Galaxy,2MASX J07332783+1431426,['2MASX J07332783+1431426' '113.366' '14.529' '1.162' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024lh,12:11:04.426,-23:58:43.00,2024-01-05 12:02:52.800,2024-01-07,19.27,ABMag,r - ZTF,1.256,Galaxy,LEDA  183080,['LEDA  183080' '182.768' '-23.979' '1.256' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2022aerd,14:22:20.290,+29:42:54.58,2022-03-01 09:27:21.600,2024-01-07,19.25,ABMag,g - ZTF,1.321,Seyfert1,2MASX J14222018+2942550,"['2MASX J14222018+2942550' '215.584' '29.715' '1.321' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024pa,13:23:28.757,+13:31:22.65,2024-01-06 10:54:07.001,2024-01-07,19.4423,ABMag,g - ZTF,1.432,GtowardsGroup,2MASX J13232871+1331238,"['2MASX J13232871+1331238' '200.87' '13.523' '1.432' 'inf' 'GtowardsGroup'
 'GiG']",,,,F. Forster,Yes
2023ackl,00:41:37.651,-00:19:51.68,2023-12-27 04:16:19.200,2024-01-07,18.06,ABMag,g - ZTF,1.526,GtowardsCl,LEDA 1146004,['LEDA 1146004' '10.407' '-0.331' '1.526' 'inf' 'GtowardsCl' 'GiC'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024om,16:03:59.445,+30:18:01.81,2024-01-02 13:13:26.400,2024-01-07,18.11,ABMag,r - ZTF,1.995,Galaxy,SDSS J160359.28+301801.9,['SDSS J160359.28+301801.9' '240.997' '30.301' '1.995' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024la,11:57:17.582,-12:54:59.25,2024-01-05 11:07:21.000,2024-01-07,19.8499,ABMag,r - ZTF,2.073,Galaxy,LCRS B115444.2-123818,['LCRS B115444.2-123818' '179.324' '-12.917' '2.073' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024pc,13:09:44.066,+49:55:07.23,2024-01-06 10:29:31.004,2024-01-07,18.6136,ABMag,g - ZTF,2.108,Galaxy,SDSS J130944.13+495509.2,['SDSS J130944.13+495509.2' '197.434' '49.919' '2.108' 'inf' 'Galaxy' 'G'],Galaxy,2MASX J13094398+4955032,['2MASX J13094398+4955032' '197.433' '49.918' '3.92' 'inf' 'Galaxy' 'G'],F. Forster,Yes
2024nd,12:31:17.962,-06:07:10.32,2024-01-05 11:08:09.600,2024-01-07,20.06,ABMag,r - ZTF,2.165,Galaxy,LCRS B122843.2-055038,['LCRS B122843.2-055038' '187.825' '-6.12' '2.165' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024kx,11:41:45.253,+01:13:25.75,2024-01-05 12:06:34.001,2024-01-07,19.6569,ABMag,r - ZTF,2.265,Galaxy,SDSS J114145.10+011325.7,['SDSS J114145.10+011325.7' '175.438' '1.224' '2.265' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024pd,08:58:37.207,+28:43:52.23,2024-01-06 10:04:39.999,2024-01-07,19.8776,ABMag,g - ZTF,2.502,Galaxy,SDSS J085837.08+284354.1,['SDSS J085837.08+284354.1' '134.655' '28.732' '2.502' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024ls,00:34:22.852,+49:48:19.74,2024-01-02 03:24:28.800,2024-01-07,19.58,ABMag,r - ZTF,2.566,Galaxy,2MASX J00342296+4948170,['2MASX J00342296+4948170' '8.596' '49.805' '2.566' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ly,00:53:03.613,+20:35:07.72,2024-01-06 04:04:48.000,2024-01-07,19.47,ABMag,r - ZTF,2.723,Galaxy,LEDA 1631254,['LEDA 1631254' '13.266' '20.585' '2.723' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024km,08:32:34.350,-03:07:15.64,2024-01-04 10:11:27.168,2024-01-07,20.83,ABMag,w - P1,2.744,Galaxy,LEDA 1076141,['LEDA 1076141' '128.143' '-3.12' '2.744' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024lt,01:15:14.440,+40:57:20.01,2024-01-02 03:23:02.400,2024-01-07,19.63,ABMag,r - ZTF,2.826,Galaxy,2MASX J01151458+4057180,['2MASX J01151458+4057180' '18.811' '40.955' '2.826' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024kv,23:40:14.622,+00:25:34.39,2024-01-05 03:53:24.999,2024-01-07,19.0771,ABMag,r - ZTF,2.984,GtowardsCl,LEDA 1165636,['LEDA 1165636' '355.06' '0.427' '2.984' 'inf' 'GtowardsCl' 'GiC'],,,,A. Munoz-Arancibia,Yes
2024og,15:17:13.743,+33:10:11.33,2024-01-02 11:29:45.600,2024-01-07,18.94,ABMag,g - ZTF,3.124,EmissionG,SDSS J151713.62+331008.6,"['SDSS J151713.62+331008.6' '229.307' '33.169' '3.124' 'inf' 'EmissionG'
 'EmG']",Galaxy,SDSS J151713.60+331006.7,['SDSS J151713.60+331006.7' '229.307' '33.169' '4.86' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024pv,13:06:08.908,+50:50:17.82,2024-01-06 10:29:31.004,2024-01-07,19.9528,ABMag,g - ZTF,3.596,Galaxy,SDSS J130608.88+505021.4,['SDSS J130608.88+505021.4' '196.537' '50.839' '3.596' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024ki,07:09:39.358,-60:42:58.31,2024-01-03 05:04:33.600,2024-01-07,18.646,ABMag,orange - ATLAS,3.865,Galaxy,LEDA  361052,['LEDA  361052' '107.414' '-60.715' '3.865' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024le,10:10:50.452,+23:05:48.28,2024-01-05 09:46:41.002,2024-01-07,19.9627,ABMag,g - ZTF,4.14,Galaxy,LEDA 1681388,['LEDA 1681388' '152.709' '23.097' '4.14' '4.953' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024oq,11:05:56.400,+37:37:29.62,2024-01-05 13:49:15.168,2024-01-07,21.04,ABMag,w - P1,4.467,Galaxy,2MASX J11055677+3737312,['2MASX J11055677+3737312' '166.486' '37.625' '4.467' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024ox,17:02:12.907,+56:11:48.08,2024-01-06 13:18:23.996,2024-01-07,17.9174,ABMag,g - ZTF,4.626,Galaxy,MCG+09-28-017,['MCG+09-28-017' '255.555' '56.196' '4.626' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
