TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024sq,02:59:10.156,-00:56:15.68,2024-01-05 07:57:31.104,2024-01-09,19.175,ABMag,orange - ATLAS,0.223,AGN,SDSS J025910.14-005615.7,['SDSS J025910.14-005615.7' '44.792' '-0.938' '0.223' 'inf' 'AGN' 'AGN'],J. Tonry,Yes
2024sm,02:00:46.800,-43:18:41.40,2024-01-04 19:15:15.264,2024-01-09,19.569,ABMag,cyan - ATLAS,0.264,Galaxy,6dFGS gJ020046.8-431842,['6dFGS gJ020046.8-431842' '30.195' '-43.312' '0.264' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024sx,13:34:46.108,+26:40:37.55,2024-01-07 14:02:16.224,2024-01-09,19.188,ABMag,orange - ATLAS,0.458,Galaxy,2MASX J13344609+2640376,['2MASX J13344609+2640376' '203.692' '26.677' '0.458' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024sn,03:13:40.507,-32:17:31.19,2024-01-05 21:09:32.832,2024-01-09,19.404,ABMag,cyan - ATLAS,0.954,Galaxy,2dFGRS TGS471Z196,['2dFGRS TGS471Z196' '48.419' '-32.292' '0.954' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024rm,11:31:47.185,+06:17:58.81,2024-01-07 15:14:40.416,2024-01-09,20.48,ABMag,w - P1,2.194,Galaxy,SDSSCGB 66345.1,['SDSSCGB 66345.1' '172.946' '6.299' '2.194' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024tf,13:25:13.335,+33:42:35.03,2024-01-07 13:57:37.152,2024-01-09,19.116,ABMag,orange - ATLAS,2.446,Galaxy,2MASX J13251320+3342337,['2MASX J13251320+3342337' '201.305' '33.709' '2.446' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024sp,12:05:30.271,+22:42:02.56,2024-01-07 13:32:05.280,2024-01-09,19.117,ABMag,orange - ATLAS,3.307,Galaxy,SDSS J120530.25+224205.8,['SDSS J120530.25+224205.8' '181.376' '22.702' '3.307' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024rd,13:04:56.899,+32:03:37.20,2024-01-07 14:15:36.288,2024-01-09,20,ABMag,w - P1,4.059,Galaxy,NGP9 F323-0043429,['NGP9 F323-0043429' '196.238' '32.059' '4.059' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024sg,04:57:21.066,-52:46:56.10,2024-01-04 21:36:26.784,2024-01-09,19.233,ABMag,cyan - ATLAS,4.1,Galaxy,2MFGC 4056,['2MFGC 4056' '74.339' '-52.783' '4.1' '3.224' 'Galaxy' 'G'],J. Tonry,No
2024rj,08:45:37.494,+03:27:10.88,2024-01-07 12:39:10.080,2024-01-09,20.64,ABMag,w - P1,4.449,BrightestCG,SDSS J084537.52+032715.3,"['SDSS J084537.52+032715.3' '131.406' '3.454' '4.449' 'inf' 'BrightestCG'
 'BiC']",K. C. Chambers,No
2024rl,13:51:39.488,+29:05:10.08,2024-01-07 14:29:30.048,2024-01-09,20.73,ABMag,w - P1,4.7,Galaxy,LEDA 1855197,['LEDA 1855197' '207.915' '29.085' '4.7' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
