TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024noh,16:21:23.860,+42:52:29.42,2024-06-29 16:03:21.600,2024-07-03,18.01,ABMag,G - Gaia,0.04,QSO,[VV2006] J162123.9+425229,['[VV2006] J162123.9+425229' '245.349' '42.875' '0.04' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,Yes
2024nog,10:21:03.230,+13:08:34.44,2024-06-29 04:20:38.400,2024-07-03,18.74,ABMag,G - Gaia,0.108,QSO,[VV2006] J102103.2+130833,['[VV2006] J102103.2+130833' '155.263' '13.143' '0.108' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,Yes
2024nqc,13:30:32.017,+20:14:54.09,2024-05-31 09:26:48.768,2024-07-03,20.36,ABMag,w - P1,0.473,Galaxy,NGP9 F380-1308464,['NGP9 F380-1308464' '202.634' '20.248' '0.473' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024npn,13:31:07.776,-19:09:11.33,2024-06-25 04:34:44.999,2024-07-03,18.8674,ABMag,g - ZTF,0.638,Galaxy,CSRG  725,['CSRG  725' '202.782' '-19.153' '0.638' 'inf' 'Galaxy' 'G'],,,,Daniel Perley (LJMU),No
2024noy,14:12:30.284,+34:32:55.77,2024-06-25 08:05:01.248,2024-07-03,18.421,ABMag,orange - ATLAS,1.521,Galaxy,Mrk  467,['Mrk  467' '213.126' '34.549' '1.521' '1.01' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024nqf,14:41:18.300,-02:29:43.91,2024-05-31 07:47:36.672,2024-07-03,20.55,ABMag,w - P1,1.714,Galaxy,SDSS J144118.36-022945.3,['SDSS J144118.36-022945.3' '220.327' '-2.496' '1.714' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024npc,01:05:31.869,-66:39:57.16,2024-07-01 07:41:44.160,2024-07-03,18.536,ABMag,orange - ATLAS,1.849,Galaxy,LEDA  302956,['LEDA  302956' '16.383' '-66.666' '1.849' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024noj,04:50:34.310,-41:19:12.36,2024-06-10 14:47:02.400,2024-07-03,18.28,ABMag,G - Gaia,2.169,EmissionG,6dFGS gJ045034.5-411911,"['6dFGS gJ045034.5-411911' '72.644' '-41.32' '2.169' 'inf' 'EmissionG'
 'EmG']",Galaxy,ESO 304-25,['ESO 304-25' '72.644' '-41.319' '4.447' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,No
2024npd,00:52:33.754,-48:19:51.96,2024-07-01 06:44:52.224,2024-07-03,18.588,ABMag,orange - ATLAS,2.925,Seyfert2,LEDA  129253,['LEDA  129253' '13.141' '-48.332' '2.925' 'inf' 'Seyfert2' 'Sy2'],,,,J. Tonry,No
2024npp,13:43:44.812,+03:53:20.71,2024-07-01 18:59:11.040,2024-07-03,19.109,ABMag,cyan - ATLAS,2.984,GtowardsGroup,MCG+01-35-033,['MCG+01-35-033' '205.938' '3.889' '2.984' '1.512' 'GtowardsGroup' 'GiG'],,,,J. Tonry,Yes
2024nom,02:51:37.246,-25:38:54.18,2024-06-24 18:57:13.536,2024-07-03,19.27,ABMag,L - GOTO,3.24,Galaxy,LEDA  776608,['LEDA  776608' '42.905' '-25.648' '3.24' 'inf' 'Galaxy' 'G'],,,,D. O'Neill,No
2024now,11:08:52.090,+23:17:44.99,2024-06-29 14:49:55.200,2024-07-03,18.49,ABMag,G - Gaia,3.445,EmissionG,2MASX J11085191+2317464,"['2MASX J11085191+2317464' '167.216' '23.296' '3.445' 'inf' 'EmissionG'
 'EmG']",,,,S.T. Hodgkin,Yes
2024nqe,20:40:36.837,-15:26:47.53,2024-06-13 13:04:20.352,2024-07-03,20.31,ABMag,w - P1,3.729,Galaxy,LEDA  911142,['LEDA  911142' '310.152' '-15.447' '3.729' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024nqa,10:11:59.366,-03:43:47.67,2024-05-01 06:25:22.368,2024-07-03,20.34,ABMag,w - P1,3.788,Galaxy,2MASX J10115963-0343472,['2MASX J10115963-0343472' '152.998' '-3.73' '3.788' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024npa,00:42:42.484,-60:55:24.67,2024-07-01 07:19:06.816,2024-07-03,18.795,ABMag,orange - ATLAS,3.825,Galaxy,LEDA  143695,['LEDA  143695' '10.675' '-60.923' '3.825' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024nqh,15:45:34.143,+14:28:36.09,2024-06-13 10:29:51.360,2024-07-03,20.17,ABMag,w - P1,3.908,Galaxy,SDSS J154534.22+142832.2,['SDSS J154534.22+142832.2' '236.393' '14.476' '3.908' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024nov,12:40:16.888,-20:22:20.76,2024-06-27 09:06:33.984,2024-07-03,19.71,ABMag,L - GOTO,4.798,Galaxy,LEDA  842674,['LEDA  842674' '190.071' '-20.371' '4.798' 'inf' 'Galaxy' 'G'],,,,A. Kumar,No
