TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2018mli,11:07:52.832,+44:21:44.99,2018-04-09 05:58:33.600,2023-12-12,20.09,ABMag,r - ZTF,0.155,Galaxy,SDSS J110752.83+442144.8,['SDSS J110752.83+442144.8' '166.97' '44.362' '0.155' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zna,11:56:42.007,+33:49:17.25,2023-12-09 11:15:54.000,2023-12-12,19.6254,ABMag,g - ZTF,0.534,Galaxy,Gaia DR3 4028208530808753920,"['Gaia DR3 4028208530808753920' '179.175' '33.821' '0.534' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,Yes
2023znj,09:23:46.684,+07:08:21.38,2023-12-09 08:36:57.600,2023-12-12,18.71,ABMag,r - ZTF,0.821,Galaxy,SDSS J092346.67+070820.6,['SDSS J092346.67+070820.6' '140.944' '7.139' '0.821' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023znf,10:32:20.162,-10:51:19.42,2023-11-09 11:51:21.600,2023-12-12,19.09,ABMag,g - ZTF,1.082,Galaxy,LEDA  972895,['LEDA  972895' '158.084' '-10.856' '1.082' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023znw,12:55:43.159,+63:20:46.39,2023-12-09 10:22:04.800,2023-12-12,18.48,ABMag,g - ZTF,1.933,Galaxy,LEDA 2654066,['LEDA 2654066' '193.929' '63.347' '1.933' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zmq,01:39:56.944,+32:29:58.85,2023-12-09 03:44:43.999,2023-12-12,19.861,ABMag,r - ZTF,2.221,Galaxy,LEDA 1999805,['LEDA 1999805' '24.987' '32.5' '2.221' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2023zob,04:43:03.838,-35:02:16.97,2023-12-11 03:18:37.152,2023-12-12,18.836,ABMag,orange - ATLAS,3.006,Galaxy,LEDA  654143,['LEDA  654143' '70.766' '-35.037' '3.006' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023znv,13:52:52.722,+46:31:37.28,2023-12-09 12:17:16.800,2023-12-12,18.7,ABMag,g - ZTF,3.304,Galaxy,SDSS J135253.04+463137.4,['SDSS J135253.04+463137.4' '208.221' '46.527' '3.304' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zmf,08:27:50.715,+05:30:50.51,2023-12-10 12:37:07.392,2023-12-12,18.691,ABMag,cyan - ATLAS,3.539,Galaxy,LEDA 1284664,['LEDA 1284664' '126.96' '5.514' '3.539' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023znz,12:40:47.343,+18:44:32.16,2023-12-09 12:34:33.600,2023-12-12,18.42,ABMag,r - ZTF,4.063,Galaxy,SDSS J124047.08+184433.9,['SDSS J124047.08+184433.9' '190.196' '18.743' '4.063' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zoj,11:04:00.705,+18:58:28.83,2023-12-08 13:59:33.792,2023-12-12,18.642,ABMag,orange - ATLAS,4.271,Galaxy,2MASX J11040042+1858293,['2MASX J11040042+1858293' '166.002' '18.975' '4.271' 'inf' 'Galaxy' 'G'],J. Tonry,No
2023zno,08:17:29.818,+12:32:49.50,2023-12-09 10:04:48.000,2023-12-12,19.47,ABMag,g - ZTF,4.516,Galaxy,SDSS J081730.10+123247.6,['SDSS J081730.10+123247.6' '124.375' '12.547' '4.516' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023znd,00:09:32.661,+14:17:19.26,2023-12-09 03:04:19.200,2023-12-12,20.01,ABMag,g - ZTF,4.948,Galaxy,SDSS J000932.90+141722.6,['SDSS J000932.90+141722.6' '2.387' '14.29' '4.948' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zns,12:44:52.141,+53:57:58.18,2023-12-09 10:22:04.800,2023-12-12,18.71,ABMag,g - ZTF,4.957,Galaxy,LEDA 2455891,['LEDA 2455891' '191.217' '53.965' '4.957' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
