TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter
2023vwo,10:11:29.521,-21:17:52.01,2023-10-24 08:03:48.672,2023-10-28,17.68,ABMag,orange - ATLAS,0.912,EmissionG,LEDA 3094505,['LEDA 3094505' '152.873' '-21.298' '0.912' 'inf' 'EmissionG' 'EmG'],J. Tonry
2023vws,10:53:08.083,-06:33:54.36,2023-10-25 12:31:40.800,2023-10-28,19.24,ABMag,r - ZTF,0.973,Galaxy,LCRS B105036.5-061756,['LCRS B105036.5-061756' '163.284' '-6.565' '0.973' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023vwv,08:26:40.535,-20:00:19.96,2023-10-26 15:07:38.784,2023-10-28,19.87,ABMag,i - P1,1.079,Galaxy,LEDA  847505,['LEDA  847505' '126.669' '-20.005' '1.079' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz)
2023vwu,08:40:06.382,-08:01:51.05,2023-10-22 12:00:00.000,2023-10-28,19.89,ABMag,g - ZTF,4.448,Galaxy,LEDA 1009372,['LEDA 1009372' '130.027' '-8.03' '4.448' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
