TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024xbf,23:58:15.966,-09:27:31.16,2024-10-02 05:44:44.998,2024-10-03,18.8883,ABMag,g - ZTF,0.557,Galaxy,SDSS J235815.92-092731.1,['SDSS J235815.92-092731.1' '359.566' '-9.459' '0.557' 'inf' 'Galaxy' 'G'],Daniel Perley (LJMU),Yes
2024xcc,16:29:04.371,+42:48:42.37,2024-09-04 05:47:09.312,2024-10-03,20.7,ABMag,i - P1,1.231,Galaxy,SDSS J162904.32+424841.2,['SDSS J162904.32+424841.2' '247.268' '42.811' '1.231' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024xbl,17:22:13.615,+58:40:37.66,2024-10-01 21:08:26.304,2024-10-03,19.76,ABMag,L - GOTO,1.762,Galaxy,[MFA2007] 658,['[MFA2007] 658' '260.557' '58.678' '1.762' 'inf' 'Galaxy' 'G'],S. Belkin,No
2024xcj,03:10:28.010,+01:05:51.85,2024-10-02 14:09:57.600,2024-10-03,19.58,ABMag,g - P1,1.915,Galaxy,Z 390-12,['Z 390-12' '47.617' '1.098' '1.915' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024xbo,06:09:52.476,-47:18:25.67,2024-10-01 15:33:52.128,2024-10-03,19.67,ABMag,L - GOTO,2.545,Galaxy,2MASX J06095236-4718234,['2MASX J06095236-4718234' '92.468' '-47.307' '2.545' 'inf' 'Galaxy' 'G'],D. O'Neill,No
2024xct,00:42:16.475,-09:42:48.69,2024-10-02 05:59:07.996,2024-10-03,20.3717,ABMag,r - ZTF,3.129,GtowardsCl,[SDG98] 1-2363,['[SDG98] 1-2363' '10.568' '-9.714' '3.129' 'inf' 'GtowardsCl' 'GiC'],A. Munoz-Arancibia,No
2024xbi,11:55:56.990,+43:35:32.06,2024-09-28 23:08:09.600,2024-10-03,17.69,ABMag,G - Gaia,3.373,StarburstG,Mrk 1464,['Mrk 1464' '178.988' '43.593' '3.373' 'inf' 'StarburstG' 'SBG'],S.T. Hodgkin,Yes
2024xbm,07:01:29.243,-49:25:00.43,2024-10-01 16:09:06.336,2024-10-03,19.39,ABMag,L - GOTO,4.589,Galaxy,LEDA  477074,['LEDA  477074' '105.372' '-49.418' '4.589' 'inf' 'Galaxy' 'G'],D. O'Neill,No
2024xcg,00:33:58.242,+16:42:33.31,2024-09-29 08:11:32.000,2024-10-03,20.4221,ABMag,r - ZTF,5.004,Galaxy,Gaia DR3 2780964562220203904,"['Gaia DR3 2780964562220203904' '8.492' '16.708' '5.004' 'inf' 'Galaxy'
 'G']",VISHWAJEET Swain (IIT Bombay,No
2024xax,00:36:05.342,-07:46:05.37,2024-09-23 08:52:34.996,2024-10-03,20.0012,ABMag,g - ZTF,5.543,EmissionG,LEDA  143644,['LEDA  143644' '9.021' '-7.768' '5.543' 'inf' 'EmissionG' 'EmG'],Jesper Sollerman (SU),No
2024xbd,22:07:11.701,-62:54:09.60,2024-10-01 10:17:13.632,2024-10-03,19.66,ABMag,L - GOTO,5.566,Galaxy,LEDA  338265,['LEDA  338265' '331.801' '-62.904' '5.566' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024xav,03:19:47.309,+41:30:52.63,2024-09-30 00:52:19.776,2024-10-03,18.63,ABMag,L - GOTO,5.762,ClG,ACO   426,['ACO   426' '49.947' '41.513' '5.762' 'inf' 'ClG' 'ClG'],K. Ulaczyk,No
2024xbx,00:02:27.148,+00:41:23.27,2024-10-02 06:15:04.003,2024-10-03,21.3831,ABMag,r - ZTF,6.464,Galaxy,LEDA 1172878,['LEDA 1172878' '0.615' '0.691' '6.464' 'inf' 'Galaxy' 'G'],VISHWAJEET Swain (IIT Bombay,Yes
