TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024hws,09:57:09.534,+62:01:04.62,2024-05-02 23:30:30.528,2024-05-04,19.35,ABMag,L - GOTO,0.371,BrightestCG,SDSS J095709.57+620104.8,"['SDSS J095709.57+620104.8' '149.29' '62.018' '0.371' 'inf' 'BrightestCG'
 'BiC']",B. Gompertz,No
2023adrx,22:48:42.755,-64:44:38.55,2023-09-20 20:17:10.000,2024-05-04,18.09,ABMag,BG-q - BlackGem,0.528,Seyfert1,LEDA  164271,['LEDA  164271' '342.178' '-64.744' '0.528' 'inf' 'Seyfert1' 'Sy1'],F. Stoppa,No
2024hzr,16:38:05.536,+39:30:22.50,2024-05-01 13:28:28.416,2024-05-04,20.6,ABMag,w - P1,0.678,Galaxy,SDSS J163805.58+393022.0,['SDSS J163805.58+393022.0' '249.523' '39.506' '0.678' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024hyg,19:58:36.296,+04:05:50.68,2024-05-03 10:35:45.003,2024-05-04,19.2014,ABMag,r - ZTF,0.774,Galaxy,Gaia DR3 4248074503771179136,"['Gaia DR3 4248074503771179136' '299.651' '4.097' '0.774' 'inf' 'Galaxy'
 'G']",Nabeel Rehemtulla (CIERA,No
2024hzl,10:13:27.720,+00:31:02.81,2024-04-30 05:57:54.996,2024-05-04,19.5263,ABMag,r - ZTF,0.787,Galaxy,2dFGRS TGN355Z242,['2dFGRS TGN355Z242' '153.365' '0.517' '0.787' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024hxw,15:55:35.058,+39:55:21.48,2024-04-30 08:15:49.999,2024-05-04,20.4178,ABMag,g - ZTF,1.041,Galaxy,Gaia DR3 1382735347667255424,"['Gaia DR3 1382735347667255424' '238.896' '39.923' '1.041' 'inf' 'Galaxy'
 'G']",Daniel Perley (LJMU),Yes
2024hxd,12:20:58.428,-00:50:23.82,2024-05-01 07:03:44.997,2024-05-04,19.5714,ABMag,g - ZTF,1.055,Galaxy,2dFGRS TGN319Z198,['2dFGRS TGN319Z198' '185.243' '-0.84' '1.055' 'inf' 'Galaxy' 'G'],Daniel Perley (LJMU),Yes
2024hxv,09:30:28.866,+03:50:21.97,2024-04-29 04:28:10.004,2024-05-04,19.3194,ABMag,g - ZTF,1.266,Galaxy,SDSS J093028.78+035022.3,['SDSS J093028.78+035022.3' '142.62' '3.84' '1.266' 'inf' 'Galaxy' 'G'],Daniel Perley (LJMU),Yes
2024hyb,14:24:54.220,+17:08:52.86,2024-05-03 10:38:53.952,2024-05-04,19.063,ABMag,orange - ATLAS,1.445,Galaxy,LEDA 1525763,['LEDA 1525763' '216.226' '17.148' '1.445' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024hwp,09:17:28.938,-02:04:54.15,2024-05-03 04:30:25.920,2024-05-04,19,ABMag,r - ZTF,1.781,EmissionG,LEDA 1102248,['LEDA 1102248' '139.37' '-2.081' '1.781' 'inf' 'EmissionG' 'EmG'],J. Nordin,No
